well,elapsed,buildup,buildup(m)
PW-2,"1,100.00",0.00448382,0.001366602
PW-2,"1,120.00",0.01219379,0.003716486
PW-2,"1,140.00",0.00459318,0.001399933
PW-2,"1,160.00",0.00464786,0.001416599
PW-2,"1,180.00",0.00470254,0.001433264
PW-2,"1,200.00",0.00475722,0.00144993
PW-2,"1,220.00",0.0048119,0.001466596
PW-2,"1,240.00",0.00486658,0.001483261
PW-2,"1,260.00",0.00492126,0.001499927
PW-2,"1,280.00",0.01263124,0.003849814
PW-2,"1,300.00",0.00501969,0.001529927
PW-2,"1,320.00",0.00501969,0.001529927
PW-2,"1,340.00",-0.00072178,-0.000219988
PW-2,"1,360.00",0.00501969,0.001529927
PW-2,"1,380.00",-0.00072178,-0.000219988
PW-2,"1,400.00",0.00501969,0.001529927
PW-2,"1,420.00",-0.00072178,-0.000219988
PW-2,"1,440.00",0.00501969,0.001529927
PW-2,"1,460.00",0.00501969,0.001529927
PW-2,"1,480.00",0.00501969,0.001529927
PW-2,"1,500.00",-0.00072178,-0.000219988
PW-2,"1,520.00",0.00501969,0.001529927
PW-2,"1,540.00",0.00501969,0.001529927
PW-2,"1,560.00",-0.00072178,-0.000219988
PW-2,"1,580.00",0.00501969,0.001529927
PW-2,"1,600.00",0.00501969,0.001529927
PW-2,"1,620.00",-0.00072178,-0.000219988
PW-2,"1,640.00",0.00501969,0.001529927
PW-2,"1,660.00",-0.00072178,-0.000219988
PW-2,"1,680.00",0.00501969,0.001529927
PW-2,"1,700.00",-0.00072178,-0.000219988
PW-2,"1,720.00",-0.00072178,-0.000219988
PW-2,"1,740.00",0.00501969,0.001529927
PW-2,"1,760.00",0.00501969,0.001529927
PW-2,"1,780.00",0.00501969,0.001529927
PW-2,"1,800.00",-0.00072178,-0.000219988
PW-2,"1,820.00",-0.00072178,-0.000219988
PW-2,"1,840.00",-0.00072178,-0.000219988
PW-2,"1,860.00",-0.00072178,-0.000219988
PW-2,"1,880.00",0.00501969,0.001529927
PW-2,"1,900.00",0.00492126,0.001499927
PW-2,"1,920.00",0.00442914,0.001349936
PW-2,"1,940.00",0.00393701,0.001199942
PW-2,"1,960.00",0.00344489,0.001049951
PW-2,"1,980.00",-0.00278871,-0.000849957
PW-2,"2,000.00",-0.00328084,-0.000999951
PW-2,"2,020.00",-0.00377296,-0.001149942
PW-2,"2,040.00",0.00147638,0.000449979
PW-2,"2,060.00",0.00098426,0.000299988
PW-2,"2,080.00",0.00049213,0.000149994
PW-2,"2,100.00",0,0
PW-2,"2,120.00",-0.00049212,-0.000149991
PW-2,"2,140.00",-0.00098425,-0.000299985
PW-2,"2,160.00",-0.00147637,-0.000449976
PW-2,"2,180.00",-0.00770997,-0.002349884
PW-2,"2,200.00",-0.0023622,-0.000719963
PW-2,"2,220.00",-0.0023622,-0.000719963
PW-2,"2,240.00",-0.00810367,-0.002469878
PW-2,"2,260.00",-0.0023622,-0.000719963
PW-2,"2,280.00",-0.0023622,-0.000719963
PW-2,"2,300.00",0.00529309,0.001613255
PW-2,"2,320.00",-0.0023622,-0.000719963
PW-2,"2,340.00",-0.0023622,-0.000719963
PW-2,"2,360.00",-0.0023622,-0.000719963
PW-2,"2,380.00",-0.0023622,-0.000719963
PW-2,"2,400.00",-0.0023622,-0.000719963
PW-2,"2,420.00",-0.0023622,-0.000719963
PW-2,"2,440.00",-0.0023622,-0.000719963
PW-2,"2,460.00",-0.0023622,-0.000719963
PW-2,"2,480.00",-0.0023622,-0.000719963
PW-2,"2,500.00",-0.00254811,-0.000776626
PW-2,"2,520.00",-0.00347769,-0.001059948
PW-2,"2,540.00",-0.00440726,-0.001343267
PW-2,"2,560.00",-0.00533683,-0.001626586
PW-2,"2,580.00",-0.01200787,-0.00365982
PW-2,"2,600.00",-0.00719597,-0.002193225
PW-2,"2,620.00",-0.00812554,-0.002476544
PW-2,"2,640.00",-0.00905511,-0.002759863
PW-2,"2,660.00",-0.01572616,-0.0047931
PW-2,"2,680.00",-0.01665573,-0.005076419
PW-2,"2,700.00",-0.0175853,-0.005359738
PW-2,"2,720.00",-0.01851487,-0.005643057
PW-2,"2,740.00",-0.01370297,-0.004176461
PW-2,"2,760.00",-0.02037401,-0.006209695
PW-2,"2,780.00",-0.01556211,-0.0047431
PW-2,"2,800.00",-0.01613079,-0.004916425
PW-2,"2,820.00",-0.0152559,-0.004649771
PW-2,"2,840.00",-0.01438101,-0.004383118
PW-2,"2,860.00",-0.01350612,-0.004116464
PW-2,"2,880.00",-0.01263123,-0.003849811
PW-2,"2,900.00",-0.01175634,-0.003583158
PW-2,"2,920.00",-0.01088145,-0.003316504
PW-2,"2,940.00",-0.01574803,-0.004799765
PW-2,"2,960.00",-0.00913167,-0.002783197
PW-2,"2,980.00",-0.00060148,-0.000183322
PW-2,"3,000.00",-0.00738189,-0.00224989
PW-2,"3,020.00",-0.00650699,-0.001983234
PW-2,"3,040.00",0.00202319,0.000616638
PW-2,"3,060.00",-0.00475721,-0.001449927
PW-2,"3,080.00",0.00377297,0.001149945
PW-2,"3,100.00",0.00447288,0.001363267
PW-2,"3,120.00",0.00447288,0.001363267
PW-2,"3,140.00",-0.00318241,-0.000969951
PW-2,"3,160.00",-0.00318241,-0.000969951
PW-2,"3,180.00",0.00447288,0.001363267
PW-2,"3,200.00",-0.00318241,-0.000969951
PW-2,"3,220.00",-0.00318241,-0.000969951
PW-2,"3,240.00",-0.00318241,-0.000969951
PW-2,"3,260.00",-0.00318241,-0.000969951
PW-2,"3,280.00",-0.00318241,-0.000969951
PW-2,"3,300.00",-0.00318241,-0.000969951
PW-2,"3,320.00",-0.00318241,-0.000969951
PW-2,"3,340.00",-0.00318241,-0.000969951
PW-2,"3,360.00",-0.00318241,-0.000969951
PW-2,"3,380.00",-0.00318241,-0.000969951
PW-2,"3,400.00",-0.00325896,-0.000993283
PW-2,"3,420.00",-0.00364173,-0.001109945
PW-2,"3,440.00",-0.00402449,-0.001226605
PW-2,"3,460.00",-0.00440726,-0.001343267
PW-2,"3,480.00",-0.00479002,-0.001459927
PW-2,"3,500.00",-0.01091426,-0.003326504
PW-2,"3,520.00",-0.00555555,-0.001693249
PW-2,"3,540.00",-0.01167979,-0.003559826
PW-2,"3,560.00",-0.01206255,-0.003676486
PW-2,"3,580.00",-0.00670385,-0.002043234
PW-2,"3,600.00",-0.01282808,-0.003909808
PW-2,"3,620.00",-0.00746937,-0.002276553
PW-2,"3,640.00",-0.00785214,-0.002393215
PW-2,"3,660.00",-0.0082349,-0.002509875
PW-2,"3,680.00",-0.00861767,-0.002626538
PW-2,"3,700.00",0.02751532,0.00838626
PW-2,"3,720.00",-0.00846456,-0.002579872
PW-2,"3,740.00",-0.0080818,-0.002463212
PW-2,"3,760.00",-0.00769903,-0.00234655
PW-2,"3,780.00",-0.01305774,-0.003979805
PW-2,"3,800.00",-0.0069335,-0.002113228
PW-2,"3,820.00",-0.01229221,-0.003746483
PW-2,"3,840.00",-0.00616797,-0.001879906
PW-2,"3,860.00",-0.00578521,-0.001763246
PW-2,"3,880.00",-0.00540245,-0.001646586
PW-2,"3,900.00",-0.01076115,-0.003279838
PW-2,"3,920.00",-0.00463692,-0.001413264
PW-2,"3,940.00",-0.00999562,-0.003046516
PW-2,"3,960.00",-0.00387139,-0.001179942
PW-2,"3,980.00",-0.00348862,-0.001063279
PW-2,"4,000.00",-0.00317147,-0.000966617
PW-2,"4,020.00",-0.00311679,-0.000949951
PW-2,"4,040.00",-0.00306211,-0.000933286
PW-2,"4,060.00",-0.00300743,-0.00091662
PW-2,"4,080.00",-0.00295275,-0.000899954
PW-2,"4,100.00",-0.00289807,-0.000883289
PW-2,"4,120.00",-0.00858486,-0.002616538
PW-2,"4,140.00",-0.00278871,-0.000849957
PW-2,"4,160.00",-0.00273403,-0.000833292
PW-2,"4,180.00",-0.00267935,-0.000816626
PW-2,"4,200.00",-0.00262467,-0.00079996
PW-2,"4,220.00",-0.00256999,-0.000783295
PW-2,"4,240.00",0.00513999,0.001566593
PW-2,"4,260.00",-0.00246063,-0.000749963
PW-2,"4,280.00",-0.00240594,-0.000733295
PW-2,"4,300.00",-0.00791776,-0.002413215
PW-2,"4,320.00",-0.00124671,-0.000379979
PW-2,"4,340.00",-0.00605861,-0.001846574
PW-2,"4,360.00",-0.00512904,-0.001563255
PW-2,"4,380.00",-0.00419947,-0.001279936
PW-2,"4,400.00",-0.0032699,-0.000996617
PW-2,"4,420.00",0.00340114,0.001036617
PW-2,"4,440.00",0.00433071,0.001319936
PW-2,"4,460.00",-0.00048119,-0.00014666
PW-2,"4,480.00",0.00618986,0.001886577
PW-2,"4,500.00",0.00137796,0.000419982
PW-2,"4,520.00",0.008049,0.002453215
PW-2,"4,540.00",0.0032371,0.00098662
PW-2,"4,560.00",0.00990814,0.003019854
PW-2,"4,580.00",0.00509624,0.001553258
PW-2,"4,600.00",0.00575241,0.001753249
PW-2,"4,620.00",0.00531497,0.001619924
PW-2,"4,640.00",0.00487752,0.001486596
PW-2,"4,660.00",0.00444007,0.001353267
PW-2,"4,680.00",0.00400263,0.001219942
PW-2,"4,700.00",0.00356518,0.001086614
PW-2,"4,720.00",0.00312774,0.000953289
PW-2,"4,740.00",-0.00305118,-0.000929954
PW-2,"4,760.00",0.00225285,0.000686635
PW-2,"4,780.00",0.0018154,0.000553307
PW-2,"4,800.00",0.00137796,0.000419982
PW-2,"4,820.00",0.00094051,0.000286653
PW-2,"4,840.00",0.00050307,0.000153328
PW-2,"4,860.00",0.00006562,0.00002
PW-2,"4,880.00",-0.00037182,-0.000113325
PW-2,"4,900.00",-0.00063429,-0.000193322
PW-2,"4,920.00",-0.00593832,-0.001809912
PW-2,"4,940.00",-0.00550087,-0.001676583
PW-2,"4,960.00",0.00067804,0.000206657
PW-2,"4,980.00",-0.00462598,-0.00140993
PW-2,"5,000.00",-0.00418853,-0.001276602
PW-2,"5,020.00",0.00199038,0.000606638
PW-2,"5,040.00",0.00242783,0.000739966
PW-2,"5,060.00",-0.0028762,-0.000876623
PW-2,"5,080.00",0.00330272,0.00100662
PW-2,"5,100.00",0.00374016,0.001139945
PW-2,"5,120.00",0.00417761,0.001273273
PW-2,"5,140.00",0.00461505,0.001406599
PW-2,"5,160.00",-0.00068897,-0.000209988
PW-2,"5,180.00",0.00548994,0.001673252
PW-2,"5,200.00",0.00018592,5.67E-05
PW-2,"5,220.00",0.00062336,0.000189991
PW-2,"5,240.00",-0.00468066,-0.001426596
PW-2,"5,260.00",0.00149825,0.000456644
PW-2,"5,280.00",0.0019357,0.000589973
PW-2,"5,300.00",0.00237315,0.000723301
PW-2,"5,320.00",0.00281059,0.000856626
PW-2,"5,340.00",0.00324804,0.000989954
PW-2,"5,360.00",0.00368548,0.001123279
PW-2,"5,380.00",0.00412293,0.001256608
PW-2,"5,400.00",0.00456037,0.001389933
PZ-1,0,0,0
PZ-1,20,0.00574147,0.001749915
PZ-1,40,0.00382765,0.001166611
PZ-1,60,0.00382765,0.001166611
PZ-1,80,0.00956912,0.002916525
PZ-1,100,0.00575241,0.001753249
PZ-1,120,0.00963473,0.002936522
PZ-1,140,0.01160324,0.003536495
PZ-1,160,0.01165792,0.003553161
PZ-1,180,0.00597113,0.001819912
PZ-1,200,0.00985346,0.003003188
PZ-1,220,0.01564961,0.004769768
PZ-1,240,0.00996282,0.003036519
PZ-1,260,0.00618985,0.001886574
PZ-1,280,0.011986,0.003653155
PZ-1,300,0.01204068,0.00366982
PZ-1,320,0.01209536,0.003686486
PZ-1,340,0.01215004,0.003703151
PZ-1,360,0.01220472,0.003719817
PZ-1,380,0.01800087,0.005486397
PZ-1,400,0.01804462,0.005499732
PZ-1,420,0.02378609,0.007249646
PZ-1,440,0.01804462,0.005499732
PZ-1,460,0.02378609,0.007249646
PZ-1,480,0.02952756,0.008999561
PZ-1,500,0.02378609,0.007249646
PZ-1,520,0.02952756,0.008999561
PZ-1,540,0.02952756,0.008999561
PZ-1,560,0.02952756,0.008999561
PZ-1,580,0.03909668,0.011916087
PZ-1,600,0.03909668,0.011916087
PZ-1,620,0.03909668,0.011916087
PZ-1,640,0.03909668,0.011916087
PZ-1,660,0.03526903,0.010749476
PZ-1,680,0.0410105,0.01249939
PZ-1,700,0.04109799,0.012526056
PZ-1,720,0.05110455,0.015575907
PZ-1,740,0.04771435,0.014542624
PZ-1,760,0.05389326,0.016425864
PZ-1,780,0.05433071,0.016559192
PZ-1,800,0.05476815,0.016692518
PZ-1,820,0.0552056,0.016825846
PZ-1,840,0.05564305,0.016959174
PZ-1,860,0.06182196,0.018842414
PZ-1,880,0.06225941,0.018975742
PZ-1,900,0.06269685,0.019109067
PZ-1,920,0.06887577,0.02099231
PZ-1,940,0.06931321,0.021125635
PZ-1,960,0.07549213,0.023008878
PZ-1,980,0.08167104,0.024892118
PZ-1,"1,000.00",0.08192257,0.024968781
PZ-1,"1,020.00",0.08143045,0.02481879
PZ-1,"1,040.00",0.08093832,0.024668796
PZ-1,"1,060.00",0.08618767,0.02626872
PZ-1,"1,080.00",0.08569554,0.026118726
PZ-1,"1,100.00",0.09094488,0.027718647
PZ-1,"1,120.00",0.09045276,0.027568656
PZ-1,"1,140.00",0.0957021,0.029168577
PZ-1,"1,160.00",0.08946851,0.027268671
PZ-1,"1,180.00",0.09280403,0.028285288
PZ-1,"1,200.00",0.09422572,0.028718598
PZ-1,"1,220.00",0.09947507,0.030318522
PZ-1,"1,240.00",0.09898294,0.030168528
PZ-1,"1,260.00",0.10423229,0.031768452
PZ-1,"1,280.00",0.09799869,0.029868543
PZ-1,"1,300.00",0.10344488,0.031528461
PZ-1,"1,320.00",0.10393701,0.031678455
PZ-1,"1,340.00",0.11017061,0.033578363
PZ-1,"1,360.00",0.1164042,0.035478269
PZ-1,"1,380.00",0.11689633,0.035628263
PZ-1,"1,400.00",0.11738845,0.035778254
PZ-1,"1,420.00",0.11788058,0.035928247
PZ-1,"1,440.00",0.12411418,0.037828156
PZ-1,"1,460.00",0.12843395,0.039144758
PZ-1,"1,480.00",0.13466755,0.041044666
PZ-1,"1,500.00",0.13707349,0.041777961
PZ-1,"1,520.00",0.14330709,0.04367787
PZ-1,"1,540.00",0.14954069,0.045577778
PZ-1,"1,560.00",0.15577428,0.047477684
PZ-1,"1,580.00",0.15243876,0.046461067
PZ-1,"1,600.00",0.15867236,0.048360975
PZ-1,"1,620.00",0.15916448,0.048510966
PZ-1,"1,640.00",0.1673119,0.050994179
PZ-1,"1,660.00",0.17928697,0.054644002
PZ-1,"1,680.00",0.1797791,0.054793996
PZ-1,"1,700.00",0.18601269,0.056693901
PZ-1,"1,720.00",0.18650482,0.056843895
PZ-1,"1,740.00",0.19465224,0.059327108
PZ-1,"1,760.00",0.20088583,0.061227013
PZ-1,"1,780.00",0.20137796,0.061377007
PZ-1,"1,800.00",0.20761155,0.063276913
PZ-1,"1,820.00",0.21384515,0.065176821
PZ-1,"1,840.00",0.22007875,0.06707673
PZ-1,"1,860.00",0.22057087,0.067226721
PZ-1,"1,880.00",0.22489065,0.068543325
PZ-1,"1,900.00",0.22537183,0.068689982
PZ-1,"1,920.00",0.23346457,0.071156528
PZ-1,"1,940.00",0.23390202,0.071289857
PZ-1,"1,960.00",0.23433946,0.071423182
PZ-1,"1,980.00",0.23477691,0.07155651
PZ-1,"2,000.00",0.24095582,0.07343975
PZ-1,"2,020.00",0.24139327,0.073573078
PZ-1,"2,040.00",0.23608925,0.071956492
PZ-1,"2,060.00",0.23652669,0.072089817
PZ-1,"2,080.00",0.24270561,0.07397306
PZ-1,"2,100.00",0.24888452,0.0758563
PZ-1,"2,120.00",0.25506344,0.077739543
PZ-1,"2,140.00",0.26124235,0.079622783
PZ-1,"2,160.00",0.2616798,0.079756111
PZ-1,"2,180.00",0.26785871,0.081639351
PZ-1,"2,200.00",0.27395014,0.083495928
PZ-1,"2,220.00",0.28543308,0.086995757
PZ-1,"2,240.00",0.29308837,0.089328976
PZ-1,"2,260.00",0.29308837,0.089328976
PZ-1,"2,280.00",0.29691602,0.090495587
PZ-1,"2,300.00",0.29117455,0.088745672
PZ-1,"2,320.00",0.29117455,0.088745672
PZ-1,"2,340.00",0.29882984,0.091078891
PZ-1,"2,360.00",0.29308837,0.089328976
PZ-1,"2,380.00",0.29308837,0.089328976
PZ-1,"2,400.00",0.29308837,0.089328976
PZ-1,"2,420.00",0.29308837,0.089328976
PZ-1,"2,440.00",0.29882984,0.091078891
PZ-1,"2,460.00",0.30265749,0.092245501
PZ-1,"2,480.00",0.30265749,0.092245501
PZ-1,"2,500.00",0.30266843,0.092248836
PZ-1,"2,520.00",0.30272311,0.092265501
PZ-1,"2,540.00",0.30277779,0.092282167
PZ-1,"2,560.00",0.30857394,0.094048747
PZ-1,"2,580.00",0.30862862,0.094065413
PZ-1,"2,600.00",0.31059712,0.094665383
PZ-1,"2,620.00",0.32022092,0.097598574
PZ-1,"2,640.00",0.32410325,0.09878185
PZ-1,"2,660.00",0.33181322,0.101131734
PZ-1,"2,680.00",0.34143702,0.104064925
PZ-1,"2,700.00",0.34914699,0.10641481
PZ-1,"2,720.00",0.35494314,0.10818139
PZ-1,"2,740.00",0.35499782,0.108198055
PZ-1,"2,760.00",0.36653544,0.11171455
PZ-1,"2,780.00",0.36850395,0.112314523
PZ-1,"2,800.00",0.37246283,0.113521131
PZ-1,"2,820.00",0.37290027,0.113654456
PZ-1,"2,840.00",0.37907919,0.115537699
PZ-1,"2,860.00",0.37951663,0.115671024
PZ-1,"2,880.00",0.38569555,0.117554267
PZ-1,"2,900.00",0.38996064,0.118854203
PZ-1,"2,920.00",0.39039809,0.118987531
PZ-1,"2,940.00",0.39083553,0.119120856
PZ-1,"2,960.00",0.39701445,0.121004099
PZ-1,"2,980.00",0.39745189,0.121137425
PZ-1,"3,000.00",0.39788934,0.121270753
PZ-1,"3,020.00",0.39832678,0.121404078
PZ-1,"3,040.00",0.4045057,0.123287321
PZ-1,"3,060.00",0.40494314,0.123420646
PZ-1,"3,080.00",0.41112206,0.125303889
PZ-1,"3,100.00",0.41147202,0.125410552
PZ-1,"3,120.00",0.41912731,0.12774377
PZ-1,"3,140.00",0.41912731,0.12774377
PZ-1,"3,160.00",0.41912731,0.12774377
PZ-1,"3,180.00",0.42486878,0.129493685
PZ-1,"3,200.00",0.4267826,0.130076989
PZ-1,"3,220.00",0.43635172,0.132993514
PZ-1,"3,240.00",0.43635172,0.132993514
PZ-1,"3,260.00",0.44400701,0.135326733
PZ-1,"3,280.00",0.45548995,0.138826562
PZ-1,"3,300.00",0.45548995,0.138826562
PZ-1,"3,320.00",0.46123142,0.140576477
PZ-1,"3,340.00",0.46697289,0.142326391
PZ-1,"3,360.00",0.46697289,0.142326391
PZ-1,"3,380.00",0.47271436,0.144076306
PZ-1,"3,400.00",0.47845583,0.145826221
PZ-1,"3,420.00",0.4841973,0.147576135
PZ-1,"3,440.00",0.4841973,0.147576135
PZ-1,"3,460.00",0.48036966,0.146409528
PZ-1,"3,480.00",0.48611113,0.148159442
PZ-1,"3,500.00",0.48611113,0.148159442
PZ-1,"3,520.00",0.48611113,0.148159442
PZ-1,"3,540.00",0.48611113,0.148159442
PZ-1,"3,560.00",0.48993877,0.14932605
PZ-1,"3,580.00",0.48993877,0.14932605
PZ-1,"3,600.00",0.4918526,0.149909357
PZ-1,"3,620.00",0.48611113,0.148159442
PZ-1,"3,640.00",0.48611113,0.148159442
PZ-1,"3,660.00",0.4841973,0.147576135
PZ-1,"3,680.00",0.48993877,0.14932605
PZ-1,"3,700.00",0.4900372,0.14935605
PZ-1,"3,720.00",0.48670168,0.148339433
PZ-1,"3,740.00",0.49293527,0.150239339
PZ-1,"3,760.00",0.49151358,0.149806029
PZ-1,"3,780.00",0.4920057,0.14995602
PZ-1,"3,800.00",0.49249783,0.150106013
PZ-1,"3,820.00",0.49873142,0.152005919
PZ-1,"3,840.00",0.4953959,0.150989302
PZ-1,"3,860.00",0.5016295,0.152889211
PZ-1,"3,880.00",0.50212163,0.153039205
PZ-1,"3,900.00",0.50261375,0.153189195
PZ-1,"3,920.00",0.50310588,0.153339189
PZ-1,"3,940.00",0.503598,0.15348918
PZ-1,"3,960.00",0.50409013,0.153639174
PZ-1,"3,980.00",0.50458226,0.153789168
PZ-1,"4,000.00",0.51836178,0.157988961
PZ-1,"4,020.00",0.52404857,0.15972221
PZ-1,"4,040.00",0.52973536,0.161455459
PZ-1,"4,060.00",0.53542215,0.163188708
PZ-1,"4,080.00",0.53536747,0.163172042
PZ-1,"4,100.00",0.54105426,0.164905291
PZ-1,"4,120.00",0.54099958,0.164888625
PZ-1,"4,140.00",0.54668637,0.166621874
PZ-1,"4,160.00",0.54854551,0.167188513
PZ-1,"4,180.00",0.5542323,0.168921762
PZ-1,"4,200.00",0.55417762,0.168905096
PZ-1,"4,220.00",0.55412294,0.16888843
PZ-1,"4,240.00",0.54832679,0.16712185
PZ-1,"4,260.00",0.55401358,0.168855099
PZ-1,"4,280.00",0.55587272,0.169421737
PZ-1,"4,300.00",0.5559274,0.169438403
PZ-1,"4,320.00",0.562161,0.171338311
PZ-1,"4,340.00",0.55691165,0.169738388
PZ-1,"4,360.00",0.56314525,0.171638296
PZ-1,"4,380.00",0.56363738,0.17178829
PZ-1,"4,400.00",0.56221568,0.171354977
PZ-1,"4,420.00",0.5627078,0.171504968
PZ-1,"4,440.00",0.56319993,0.171654962
PZ-1,"4,460.00",0.56369206,0.171804956
PZ-1,"4,480.00",0.56227036,0.171371643
PZ-1,"4,500.00",0.56276248,0.171521634
PZ-1,"4,520.00",0.5709099,0.174004846
PZ-1,"4,540.00",0.56948821,0.173571536
PZ-1,"4,560.00",0.57189416,0.174304834
PZ-1,"4,580.00",0.57812775,0.176204739
PZ-1,"4,600.00",0.58436135,0.178104648
PZ-1,"4,620.00",0.58485347,0.178254639
PZ-1,"4,640.00",0.59108707,0.180154547
PZ-1,"4,660.00",0.59732067,0.182054456
PZ-1,"4,680.00",0.59781279,0.182204447
PZ-1,"4,700.00",0.60404639,0.184104355
PZ-1,"4,720.00",0.61027998,0.186004261
PZ-1,"4,740.00",0.60694446,0.184987644
PZ-1,"4,760.00",0.61317806,0.186887553
PZ-1,"4,780.00",0.61367019,0.187037546
PZ-1,"4,800.00",0.61416231,0.187187537
PZ-1,"4,820.00",0.61465444,0.187337531
PZ-1,"4,840.00",0.61323274,0.186904218
PZ-1,"4,860.00",0.61372487,0.187054212
PZ-1,"4,880.00",0.61421699,0.187204203
PZ-1,"4,900.00",0.61469818,0.187350863
PZ-1,"4,920.00",0.61513563,0.187484191
PZ-1,"4,940.00",0.61557307,0.187617516
PZ-1,"4,960.00",0.63514875,0.193583892
PZ-1,"4,980.00",0.6355862,0.19371722
PZ-1,"5,000.00",0.63028217,0.192100631
PZ-1,"5,020.00",0.63071962,0.192233959
PZ-1,"5,040.00",0.62924324,0.19178398
PZ-1,"5,060.00",0.63542215,0.19366722
PZ-1,"5,080.00",0.63011813,0.192050634
PZ-1,"5,100.00",0.62290028,0.189850741
PZ-1,"5,120.00",0.6290792,0.191733984
PZ-1,"5,140.00",0.63525811,0.193617223
PZ-1,"5,160.00",0.63569556,0.193750552
PZ-1,"5,180.00",0.636133,0.193883877
PZ-1,"5,200.00",0.63638453,0.193960539
PZ-1,"5,220.00",0.64163388,0.195560463
PZ-1,"5,240.00",0.63731411,0.194243862
PZ-1,"5,260.00",0.64064963,0.195260479
PZ-1,"5,280.00",0.64207132,0.195693788
PZ-1,"5,300.00",0.63583773,0.193793883
PZ-1,"5,320.00",0.64108707,0.195393804
PZ-1,"5,340.00",0.63868112,0.194660506
PZ-1,"5,360.00",0.638189,0.194510515
PZ-1,"5,380.00",0.64343834,0.196110436
PZ-1,"5,400.00",0.64868768,0.197710357
PMW-4,0,0,0
PMW-4,12,-0.00382765,-0.001166611
PMW-4,42,-0.00956912,-0.002916525
PMW-4,72,-0.00956912,-0.002916525
PMW-4,102,-0.00381124,-0.001161609
PMW-4,132,-0.00372922,-0.001136611
PMW-4,162,-0.0036472,-0.001111612
PMW-4,192,-0.0131343,-0.004003139
PMW-4,222,-0.00922463,-0.00281153
PMW-4,252,-0.01297025,-0.003953139
PMW-4,282,-0.01288823,-0.003928141
PMW-4,312,-0.0032371,-0.00098662
PMW-4,342,-0.00889654,-0.002711533
PMW-4,372,-0.01264217,-0.003853145
PMW-4,402,-0.00874891,-0.002666538
PMW-4,432,-0.00300744,-0.000916623
PMW-4,462,0.00656168,0.001999902
PMW-4,492,-0.00300744,-0.000916623
PMW-4,522,-0.01257655,-0.003833145
PMW-4,552,-0.00874891,-0.002666538
PMW-4,582,-0.00874891,-0.002666538
PMW-4,612,0.00082021,0.000249988
PMW-4,642,-0.00874891,-0.002666538
PMW-4,672,-0.00874891,-0.002666538
PMW-4,702,-0.00861767,-0.002626538
PMW-4,732,-0.00796151,-0.00242655
PMW-4,762,-0.01113298,-0.003393167
PMW-4,792,-0.01047682,-0.003193179
PMW-4,822,-0.005993,-0.001826577
PMW-4,852,-0.00533683,-0.001626586
PMW-4,882,0.0010608,0.000323316
PMW-4,912,-0.00785214,-0.002393215
PMW-4,942,0.00620079,0.001889909
PMW-4,972,-0.00271216,-0.000826626
PMW-4,"1,002.00",-0.00616251,-0.001878241
PMW-4,"1,032.00",-0.00307305,-0.00093662
PMW-4,"1,062.00",-0.00381124,-0.001161609
PMW-4,"1,092.00",0.00501969,0.001529927
PMW-4,"1,122.00",0.00045385,0.000138327
PMW-4,"1,152.00",-0.00028434,-8.67E-05
PMW-4,"1,182.00",-0.00102253,-0.000311652
PMW-4,"1,212.00",-0.00176072,-0.000536641
PMW-4,"1,242.00",-0.00249891,-0.000761631
PMW-4,"1,272.00",0.01015967,0.003096516
PMW-4,"1,302.00",-0.00368001,-0.001121612
PMW-4,"1,332.00",0.00088583,0.000269988
PMW-4,"1,362.00",0.00162402,0.000494977
PMW-4,"1,392.00",0.00810367,0.002469878
PMW-4,"1,422.00",0.00310039,0.000944953
PMW-4,"1,452.00",0.00383858,0.001169942
PMW-4,"1,482.00",0.01797354,0.005478068
PMW-4,"1,512.00",0.01105643,0.003369835
PMW-4,"1,542.00",0.01562227,0.004761436
PMW-4,"1,572.00",0.01253281,0.003819814
PMW-4,"1,602.00",0.02092629,0.006378022
PMW-4,"1,632.00",0.01400919,0.004269793
PMW-4,"1,662.00",0.01474738,0.004494782
PMW-4,"1,692.00",0.01548556,0.004719768
PMW-4,"1,722.00",0.01048228,0.003194843
PMW-4,"1,752.00",0.02078959,0.006336358
PMW-4,"1,782.00",0.01770013,0.005394736
PMW-4,"1,812.00",0.01843832,0.005619726
PMW-4,"1,842.00",0.00960739,0.00292819
PMW-4,"1,872.00",0.01417323,0.00431979
PMW-4,"1,902.00",0.02063648,0.006289692
PMW-4,"1,932.00",0.01555118,0.004739768
PMW-4,"1,962.00",0.0123797,0.003773148
PMW-4,"1,992.00",0.02260499,0.006889665
PMW-4,"2,022.00",0.03091645,0.009422874
PMW-4,"2,052.00",0.02391732,0.007289643
PMW-4,"2,082.00",0.02840114,0.008656245
PMW-4,"2,112.00",0.01948819,0.00593971
PMW-4,"2,142.00",0.02971347,0.009056224
PMW-4,"2,172.00",0.03036964,0.009256215
PMW-4,"2,202.00",0.02706693,0.008249598
PMW-4,"2,232.00",0.03089458,0.009416208
PMW-4,"2,262.00",0.03089458,0.009416208
PMW-4,"2,292.00",0.04046369,0.012332731
PMW-4,"2,322.00",0.04046369,0.012332731
PMW-4,"2,352.00",0.03089458,0.009416208
PMW-4,"2,382.00",0.03472222,0.010582816
PMW-4,"2,412.00",0.04046369,0.012332731
PMW-4,"2,442.00",0.04429134,0.013499342
PMW-4,"2,472.00",0.04429134,0.013499342
PMW-4,"2,502.00",0.0404801,0.012337732
