well,elapsed,buildup,buildup(m)
PMW-6,0,0,0
PMW-6,900,8.19553832,2.497878183
PMW-6,"1,800.00",8.69750684,2.650870722
PMW-6,"2,700.00",7.50984276,2.288888375
PMW-6,"3,600.00",4.97703428,1.516926023
PMW-6,"4,500.00",4.97375344,1.515926071
PMW-6,"5,400.00",5.01312352,1.527925486
