well,elapsed,buildup,buildup(m)
PZ-1,"2,180.00",0.8031387,0.24478473
PZ-1,"2,200.00",0.79587711,0.242571506
PZ-1,"2,220.00",0.78439417,0.239071676
PZ-1,"2,240.00",0.78439417,0.239071676
PZ-1,"2,260.00",0.7786527,0.237321762
PZ-1,"2,280.00",0.7786527,0.237321762
PZ-1,"2,300.00",0.7786527,0.237321762
PZ-1,"2,320.00",0.76716976,0.233821932
PZ-1,"2,340.00",0.75568682,0.230322103
PZ-1,"2,360.00",0.75568682,0.230322103
PZ-1,"2,380.00",0.79204946,0.241404895
PZ-1,"2,400.00",0.78439417,0.239071676
PZ-1,"2,420.00",0.76716976,0.233821932
PZ-1,"2,440.00",0.77291123,0.235571847
PZ-1,"2,460.00",0.81501534,0.248404553
PZ-1,"2,480.00",0.81501534,0.248404553
PZ-1,"2,500.00",0.79779093,0.24315481
PZ-1,"2,520.00",0.7786527,0.237321762
PZ-1,"2,540.00",0.7786527,0.237321762
PZ-1,"2,560.00",0.7786527,0.237321762
PZ-1,"2,580.00",0.76716976,0.233821932
PZ-1,"2,600.00",0.75951446,0.231488711
PZ-1,"2,620.00",0.74803152,0.227988881
PZ-1,"2,640.00",0.74994535,0.228572188
PZ-1,"2,660.00",0.74420388,0.226822274
PZ-1,"2,680.00",0.74420388,0.226822274
PZ-1,"2,700.00",0.73080711,0.222739137
PW-2,0,0,0
PW-2,20,-0.00382765,-0.001166611
PW-2,40,-0.00382765,-0.001166611
PW-2,60,-0.00382765,-0.001166611
PW-2,80,-0.00382765,-0.001166611
PW-2,100,-0.00372923,-0.001136614
PW-2,120,-0.0032371,-0.00098662
PW-2,140,-0.00274497,-0.000836626
PW-2,160,-0.00225285,-0.000686635
PW-2,180,-0.00176072,-0.000536641
PW-2,200,-0.0012686,-0.00038665
PW-2,220,-0.00077647,-0.000236657
PW-2,240,-0.00028434,-8.67E-05
PW-2,260,0.00020778,6.33E-05
PW-2,280,0.00644138,0.001963237
PW-2,300,0.0069335,0.002113228
PW-2,320,0.00742563,0.002263222
PW-2,340,0.00791776,0.002413215
PW-2,360,0.00840988,0.002563206
PW-2,380,0.01464348,0.004463115
PW-2,400,0.01493875,0.004553109
PW-2,420,0.00870516,0.002653203
PW-2,440,0.0139545,0.004253124
PW-2,460,0.01346238,0.004103133
PW-2,480,0.01297025,0.003953139
PW-2,500,0.01821959,0.00555306
PW-2,520,0.011986,0.003653155
PW-2,540,0.01723534,0.005253075
PW-2,560,0.01100175,0.00335317
PW-2,580,0.01625109,0.004953091
PW-2,600,0.01001749,0.003053182
PW-2,620,0.01526684,0.004653106
PW-2,640,0.01477471,0.004503112
PW-2,660,0.01428259,0.004353121
PW-2,680,0.01379046,0.004203127
PW-2,700,0.01339676,0.004083133
PW-2,720,0.02105205,0.006416352
PW-2,740,0.02105205,0.006416352
PW-2,760,0.01339676,0.004083133
PW-2,780,0.02105205,0.006416352
PW-2,800,0.02679352,0.008166266
PW-2,820,0.02105205,0.006416352
PW-2,840,0.02679352,0.008166266
PW-2,860,0.02679352,0.008166266
PW-2,880,0.02679352,0.008166266
PW-2,900,0.02679352,0.008166266
PW-2,920,0.03253499,0.009916181
PW-2,940,0.02679352,0.008166266
PW-2,960,0.02679352,0.008166266
PW-2,980,0.02679352,0.008166266
PW-2,"1,000.00",0.03253499,0.009916181
PW-2,"1,020.00",0.03253499,0.009916181
PW-2,"1,040.00",0.02679352,0.008166266
PW-2,"1,060.00",0.03253499,0.009916181
PW-2,"1,080.00",0.03253499,0.009916181
PW-2,"1,100.00",0.03253499,0.009916181
PW-2,"1,120.00",0.03827646,0.011666096
PW-2,"1,140.00",0.03253499,0.009916181
PW-2,"1,160.00",0.03253499,0.009916181
PW-2,"1,180.00",0.04401793,0.01341601
PW-2,"1,200.00",0.03827646,0.011666096
PW-2,"1,220.00",0.03827646,0.011666096
PW-2,"1,240.00",0.03827646,0.011666096
PW-2,"1,260.00",0.04401793,0.01341601
PW-2,"1,280.00",0.04401793,0.01341601
PW-2,"1,300.00",0.03827646,0.011666096
PW-2,"1,320.00",0.04401793,0.01341601
PW-2,"1,340.00",0.0497594,0.015165925
PW-2,"1,360.00",0.04401793,0.01341601
PW-2,"1,380.00",0.04401793,0.01341601
PW-2,"1,400.00",0.04401793,0.01341601
PW-2,"1,420.00",0.0497594,0.015165925
PW-2,"1,440.00",0.0497594,0.015165925
PW-2,"1,460.00",0.0497594,0.015165925
PW-2,"1,480.00",0.0497594,0.015165925
PW-2,"1,500.00",0.0497594,0.015165925
PW-2,"1,520.00",0.0497594,0.015165925
PW-2,"1,540.00",0.05550087,0.01691584
PW-2,"1,560.00",0.05550087,0.01691584
PW-2,"1,580.00",0.06124234,0.018665754
PW-2,"1,600.00",0.05550087,0.01691584
PW-2,"1,620.00",0.05550087,0.01691584
PW-2,"1,640.00",0.06124234,0.018665754
PW-2,"1,660.00",0.06124234,0.018665754
PW-2,"1,680.00",0.07081146,0.02158228
PW-2,"1,700.00",0.07081146,0.02158228
PW-2,"1,720.00",0.06506999,0.019832365
PW-2,"1,740.00",0.07655293,0.023332194
PW-2,"1,760.00",0.07655293,0.023332194
PW-2,"1,780.00",0.07655293,0.023332194
PW-2,"1,800.00",0.0822944,0.025082109
PW-2,"1,820.00",0.08038058,0.024498805
PW-2,"1,840.00",0.0822944,0.025082109
PW-2,"1,860.00",0.08038058,0.024498805
PW-2,"1,880.00",0.08803587,0.026832024
PW-2,"1,900.00",0.08813429,0.026862021
PW-2,"1,920.00",0.08862642,0.027012015
PW-2,"1,940.00",0.08720472,0.026578702
PW-2,"1,960.00",0.08769685,0.026728696
PW-2,"1,980.00",0.08818898,0.026878689
PW-2,"2,000.00",0.09442257,0.028778595
PW-2,"2,020.00",0.10065617,0.030678504
PW-2,"2,040.00",0.09540682,0.02907858
PW-2,"2,060.00",0.10164042,0.030978488
PW-2,"2,080.00",0.10213255,0.031128482
PW-2,"2,100.00",0.10262467,0.031278473
PW-2,"2,120.00",0.1031168,0.031428467
PW-2,"2,140.00",0.10360892,0.031578458
PW-2,"2,160.00",0.10410105,0.031728452
PW-2,"2,180.00",0.10459318,0.031878446
PW-2,"2,200.00",0.10498688,0.03199844
PW-2,"2,220.00",0.11072835,0.033748354
PW-2,"2,240.00",0.11072835,0.033748354
PW-2,"2,260.00",0.11646982,0.035498269
PW-2,"2,280.00",0.11072835,0.033748354
PW-2,"2,300.00",0.11646982,0.035498269
PW-2,"2,320.00",0.11646982,0.035498269
PW-2,"2,340.00",0.11646982,0.035498269
PW-2,"2,360.00",0.11646982,0.035498269
PW-2,"2,380.00",0.11646982,0.035498269
PW-2,"2,400.00",0.11646982,0.035498269
PW-2,"2,420.00",0.11646982,0.035498269
PW-2,"2,440.00",0.11646982,0.035498269
PW-2,"2,460.00",0.11646982,0.035498269
PW-2,"2,480.00",0.11646982,0.035498269
PW-2,"2,500.00",0.11646982,0.035498269
PW-2,"2,520.00",0.11646982,0.035498269
PW-2,"2,540.00",0.11646982,0.035498269
PW-2,"2,560.00",0.11646982,0.035498269
PW-2,"2,580.00",0.12221129,0.037248183
PW-2,"2,600.00",0.12221129,0.037248183
PW-2,"2,620.00",0.12221129,0.037248183
PW-2,"2,640.00",0.12221129,0.037248183
PW-2,"2,660.00",0.12221129,0.037248183
PW-2,"2,680.00",0.12221129,0.037248183
PW-2,"2,700.00",0.12221129,0.037248183
PW-1,0,0,0
PW-1,18,0,0
PW-1,38,0,0
PW-1,58,0,0
PW-1,78,0,0
PW-1,98,0.00579068,0.001764913
PW-1,118,0.00628281,0.001914907
PW-1,138,0.00677494,0.002064901
PW-1,158,0.00726706,0.002214892
PW-1,178,0.00775919,0.002364886
PW-1,198,0.00825131,0.002514877
PW-1,218,0.01448491,0.004414785
PW-1,238,0.01497704,0.004564779
PW-1,258,0.02121063,0.006464685
PW-1,278,0.02170276,0.006614678
PW-1,298,0.02985018,0.009097891
PW-1,318,0.0303423,0.009247882
PW-1,338,0.0365759,0.01114779
PW-1,358,0.03706802,0.011297781
PW-1,378,0.04904309,0.014947604
PW-1,398,0.04943679,0.015067598
PW-1,418,0.04894467,0.014917607
PW-1,438,0.05419401,0.016517528
PW-1,458,0.05370188,0.016367534
PW-1,478,0.06086505,0.018550762
PW-1,498,0.0661144,0.020150686
PW-1,518,0.07136374,0.021750607
PW-1,538,0.07087161,0.021600613
PW-1,558,0.07612096,0.023200536
PW-1,578,0.08328412,0.025383761
PW-1,598,0.08853347,0.026983685
PW-1,618,0.08804134,0.026833691
PW-1,638,0.09329069,0.028433615
PW-1,658,0.09854003,0.030033536
PW-1,678,0.0980479,0.029883542
PW-1,698,0.10334646,0.031498464
PW-1,718,0.11100175,0.033831682
PW-1,738,0.11100175,0.033831682
PW-1,758,0.12248469,0.037331512
PW-1,778,0.12248469,0.037331512
PW-1,798,0.12822616,0.039081426
PW-1,818,0.13588146,0.041414648
PW-1,838,0.13588146,0.041414648
PW-1,858,0.14162293,0.043164563
PW-1,878,0.14162293,0.043164563
PW-1,898,0.1473644,0.044914477
PW-1,918,0.15310587,0.046664392
PW-1,938,0.15310587,0.046664392
PW-1,958,0.15884734,0.048414307
PW-1,978,0.16650263,0.050747525
PW-1,998,0.16650263,0.050747525
PW-1,"1,018.00",0.1722441,0.05249744
PW-1,"1,038.00",0.17798557,0.054247354
PW-1,"1,058.00",0.18372704,0.055997269
PW-1,"1,078.00",0.18372704,0.055997269
PW-1,"1,098.00",0.19138233,0.058330488
PW-1,"1,118.00",0.1971238,0.060080402
PW-1,"1,138.00",0.1971238,0.060080402
PW-1,"1,158.00",0.1971238,0.060080402
PW-1,"1,178.00",0.20286527,0.061830317
PW-1,"1,198.00",0.20860674,0.063580232
PW-1,"1,218.00",0.20860674,0.063580232
PW-1,"1,238.00",0.21434821,0.065330146
PW-1,"1,258.00",0.22200351,0.067663368
PW-1,"1,278.00",0.22200351,0.067663368
PW-1,"1,298.00",0.22200351,0.067663368
PW-1,"1,318.00",0.22774498,0.069413283
PW-1,"1,338.00",0.23348645,0.071163197
PW-1,"1,358.00",0.23922792,0.072913112
PW-1,"1,378.00",0.23922792,0.072913112
PW-1,"1,398.00",0.24688321,0.07524633
PW-1,"1,418.00",0.25262468,0.076996245
PW-1,"1,438.00",0.25836615,0.07874616
PW-1,"1,458.00",0.26984909,0.082245989
PW-1,"1,478.00",0.28324585,0.086329122
PW-1,"1,498.00",0.29472879,0.089828952
PW-1,"1,518.00",0.30238409,0.092162173
PW-1,"1,538.00",0.30812556,0.093912088
PW-1,"1,558.00",0.3196085,0.097411917
PW-1,"1,578.00",0.33874673,0.103244965
PW-1,"1,598.00",0.35788496,0.109078013
PW-1,"1,618.00",0.38850614,0.118410893
PW-1,"1,638.00",0.41338584,0.125993856
PW-1,"1,658.00",0.43061025,0.1312436
PW-1,"1,678.00",0.45548995,0.138826562
PW-1,"1,698.00",0.47462819,0.144659613
PW-1,"1,718.00",0.49376642,0.150492661
PW-1,"1,738.00",0.49950789,0.152242575
PW-1,"1,758.00",0.5167323,0.157492319
PW-1,"1,778.00",0.541612,0.165075282
PW-1,"1,798.00",0.56649171,0.172658247
PW-1,"1,818.00",0.58562994,0.178491295
PW-1,"1,838.00",0.60476817,0.184324343
PW-1,"1,858.00",0.61050964,0.186074258
PW-1,"1,878.00",0.61625111,0.187824173
PW-1,"1,898.00",0.63543856,0.193672222
PW-1,"1,918.00",0.6531551,0.19907196
PW-1,"1,938.00",0.67278546,0.205055002
PW-1,"1,958.00",0.68476052,0.208704822
PW-1,"1,978.00",0.69290794,0.211188034
PW-1,"1,998.00",0.70488301,0.214837857
PW-1,"2,018.00",0.7111166,0.216737763
PW-1,"2,038.00",0.71926402,0.219220975
PW-1,"2,058.00",0.72549762,0.221120884
PW-1,"2,078.00",0.72598974,0.221270875
PW-1,"2,098.00",0.73796481,0.224920698
PW-1,"2,118.00",0.73845694,0.225070692
PW-1,"2,138.00",0.73894906,0.225220683
PW-1,"2,158.00",0.73944119,0.225370677
PW-1,"2,178.00",0.74758861,0.227853889
PW-1,"2,198.00",0.74037623,0.225655663
PW-1,"2,218.00",0.74803152,0.227988881
PW-1,"2,238.00",0.74803152,0.227988881
PW-1,"2,258.00",0.74803152,0.227988881
PW-1,"2,278.00",0.74803152,0.227988881
PW-1,"2,298.00",0.74803152,0.227988881
PW-1,"2,318.00",0.74803152,0.227988881
PW-1,"2,338.00",0.75377299,0.229738796
PW-1,"2,358.00",0.74803152,0.227988881
PW-1,"2,378.00",0.75377299,0.229738796
PW-1,"2,398.00",0.75377299,0.229738796
PW-1,"2,418.00",0.75377299,0.229738796
PW-1,"2,438.00",0.75377299,0.229738796
PW-1,"2,458.00",0.75951446,0.231488711
PW-1,"2,478.00",0.75951446,0.231488711
PW-1,"2,498.00",0.75377299,0.229738796
PW-1,"2,518.00",0.75377299,0.229738796
PW-1,"2,538.00",0.75377299,0.229738796
PW-1,"2,558.00",0.75377299,0.229738796
PW-1,"2,578.00",0.75377299,0.229738796
PW-1,"2,598.00",0.75377299,0.229738796
PW-1,"2,618.00",0.75377299,0.229738796
PW-1,"2,638.00",0.74803152,0.227988881
PW-1,"2,658.00",0.74803152,0.227988881
PW-1,"2,678.00",0.74803152,0.227988881
PW-1,"2,698.00",0.74037623,0.225655663
PW-1,"2,718.00",0.74037623,0.225655663
PMW-4,0,0,0
PMW-4,12,0.00382765,0.001166611
PMW-4,42,0,0
PMW-4,72,0,0
PMW-4,102,0.00397529,0.001211609
PMW-4,132,0.01045495,0.003186513
PMW-4,162,0.00162402,0.000494977
PMW-4,192,0.00618985,0.001886574
PMW-4,222,0.01266951,0.003861478
PMW-4,252,0.00766623,0.002336553
PMW-4,282,0.01797354,0.005478068
PMW-4,312,0.02828084,0.008619579
PMW-4,342,0.02327756,0.007094654
PMW-4,372,0.02018811,0.006153036
PMW-4,402,0.02445867,0.007454639
PMW-4,432,0.02372048,0.007229649
PMW-4,462,0.02298229,0.00700466
PMW-4,492,0.0222441,0.006779671
PMW-4,522,0.02150591,0.006554681
PMW-4,552,0.02650919,0.008079607
PMW-4,582,0.03534012,0.010771143
PMW-4,612,0.03460193,0.010546154
PMW-4,642,0.03769139,0.011487775
PMW-4,672,0.0369532,0.011262786
PMW-4,702,0.03636265,0.011082795
PMW-4,732,0.032535,0.009916184
PMW-4,762,0.03636265,0.011082795
PMW-4,792,0.03636265,0.011082795
PMW-4,822,0.04593176,0.013999317
PMW-4,852,0.03636265,0.011082795
PMW-4,882,0.032535,0.009916184
PMW-4,912,0.01722441,0.005249744
PMW-4,942,0.032535,0.009916184
PMW-4,972,0.032535,0.009916184
PMW-4,"1,002.00",0.032535,0.009916184
PMW-4,"1,032.00",0.032535,0.009916184
PMW-4,"1,062.00",0.02679353,0.008166269
PMW-4,"1,092.00",0.04019029,0.012249403
PMW-4,"1,122.00",0.032535,0.009916184
PMW-4,"1,152.00",0.03636265,0.011082795
PMW-4,"1,182.00",0.032535,0.009916184
PMW-4,"1,212.00",0.03636265,0.011082795
PMW-4,"1,242.00",0.04019029,0.012249403
PMW-4,"1,272.00",0.04975941,0.015165928
PMW-4,"1,302.00",0.03636265,0.011082795
PMW-4,"1,332.00",0.03636265,0.011082795
PMW-4,"1,362.00",0.04019029,0.012249403
PMW-4,"1,392.00",0.04019029,0.012249403
PMW-4,"1,422.00",0.04019029,0.012249403
PMW-4,"1,452.00",0.04593176,0.013999317
PMW-4,"1,482.00",0.04975941,0.015165928
PMW-4,"1,512.00",0.05932853,0.018082454
PMW-4,"1,542.00",0.05550088,0.016915843
PMW-4,"1,572.00",0.06889764,0.020998976
PMW-4,"1,602.00",0.07272529,0.022165587
PMW-4,"1,632.00",0.06889764,0.020998976
PMW-4,"1,662.00",0.07846676,0.023915501
PMW-4,"1,692.00",0.07846676,0.023915501
PMW-4,"1,722.00",0.07846676,0.023915501
PMW-4,"1,752.00",0.07846676,0.023915501
PMW-4,"1,782.00",0.08229441,0.025082112
PMW-4,"1,812.00",0.10526029,0.032081771
PMW-4,"1,842.00",0.1148294,0.034998293
PMW-4,"1,872.00",0.12822617,0.039081429
PMW-4,"1,902.00",0.14751204,0.044959476
PMW-4,"1,932.00",0.16164699,0.049267598
PMW-4,"1,962.00",0.17960959,0.054742332
PMW-4,"1,992.00",0.20331366,0.06196698
PMW-4,"2,022.00",0.20979332,0.063941884
PMW-4,"2,052.00",0.20096239,0.061250347
PMW-4,"2,082.00",0.18830382,0.057392204
PMW-4,"2,112.00",0.17947289,0.054700667
PMW-4,"2,142.00",0.17638343,0.053759046
PMW-4,"2,172.00",0.18094927,0.055150646
PMW-4,"2,202.00",0.19110893,0.058247159
PMW-4,"2,232.00",0.18536746,0.056497245
PMW-4,"2,262.00",0.19493658,0.05941377
PMW-4,"2,292.00",0.19110893,0.058247159
PMW-4,"2,322.00",0.18153982,0.055330637
PMW-4,"2,352.00",0.20067805,0.061163685
PMW-4,"2,382.00",0.19110893,0.058247159
PMW-4,"2,412.00",0.19110893,0.058247159
PMW-4,"2,442.00",0.19110893,0.058247159
PMW-4,"2,472.00",0.18536746,0.056497245
PMW-4,"2,502.00",0.20067805,0.061163685
PMW-4,"2,532.00",0.19493658,0.05941377
PMW-4,"2,562.00",0.18536746,0.056497245
PMW-4,"2,592.00",0.19110893,0.058247159
PMW-4,"2,622.00",0.19110893,0.058247159
PMW-4,"2,652.00",0.19493658,0.05941377
PMW-4,"2,682.00",0.19110893,0.058247159
PMW-4,"2,712.00",0.2045057,0.062330296
PMW-3,0,0,0
PMW-3,20,-0.00574147,-0.001749915
PMW-3,40,-0.00191382,-0.000583304
PMW-3,60,-0.00574147,-0.001749915
PMW-3,80,-0.00191382,-0.000583304
PMW-3,100,0.00009843,0.00003
PMW-3,120,0.00059055,0.000179991
PMW-3,140,-0.00083114,-0.000253319
PMW-3,160,0.00157481,0.000479979
PMW-3,180,0.00015311,4.67E-05
PMW-3,200,0.00064524,0.00019666
PMW-3,220,0.00113736,0.00034665
PMW-3,240,0.00162949,0.000496644
PMW-3,260,0.00403544,0.001229942
PMW-3,280,0.00261374,0.000796629
PMW-3,300,0.01076116,0.003279842
PMW-3,320,0.00933946,0.002846528
PMW-3,340,0.01174541,0.003579826
PMW-3,360,0.01223754,0.00372982
PMW-3,380,0.01272966,0.003879811
PMW-3,400,0.01302494,0.003969808
PMW-3,420,0.01636046,0.004986425
PMW-3,440,0.01012686,0.003086516
PMW-3,460,0.00963474,0.002936525
PMW-3,480,0.01105643,0.003369835
PMW-3,500,0.0182196,0.005553063
PMW-3,520,0.01581365,0.004819765
PMW-3,540,0.01532153,0.004669774
PMW-3,560,0.0148294,0.004519781
PMW-3,580,0.02582021,0.007869616
PMW-3,600,0.01384515,0.004219796
PMW-3,620,0.02100832,0.006403023
PMW-3,640,0.02051619,0.00625303
PMW-3,660,0.01811024,0.005519732
PMW-3,680,0.01761811,0.005369738
PMW-3,700,0.02296588,0.006999659
PMW-3,720,0.02487971,0.007582966
PMW-3,740,0.02487971,0.007582966
PMW-3,760,0.02487971,0.007582966
PMW-3,780,0.02296588,0.006999659
PMW-3,800,0.03062118,0.00933288
PMW-3,820,0.03062118,0.00933288
PMW-3,840,0.03062118,0.00933288
PMW-3,860,0.03062118,0.00933288
PMW-3,880,0.032535,0.009916184
PMW-3,900,0.03827647,0.011666099
PMW-3,920,0.03827647,0.011666099
PMW-3,940,0.03827647,0.011666099
PMW-3,960,0.03827647,0.011666099
PMW-3,980,0.04401794,0.013416013
PMW-3,"1,000.00",0.04401794,0.013416013
PMW-3,"1,020.00",0.04401794,0.013416013
PMW-3,"1,040.00",0.04401794,0.013416013
PMW-3,"1,060.00",0.04401794,0.013416013
PMW-3,"1,080.00",0.04401794,0.013416013
PMW-3,"1,100.00",0.04975941,0.015165928
PMW-3,"1,120.00",0.05550088,0.016915843
PMW-3,"1,140.00",0.05550088,0.016915843
PMW-3,"1,160.00",0.05550088,0.016915843
PMW-3,"1,180.00",0.06315617,0.019249061
PMW-3,"1,200.00",0.05932853,0.018082454
PMW-3,"1,220.00",0.0574147,0.017499147
PMW-3,"1,240.00",0.06315617,0.019249061
PMW-3,"1,260.00",0.06507,0.019832368
PMW-3,"1,280.00",0.06889764,0.020998976
PMW-3,"1,300.00",0.06507,0.019832368
PMW-3,"1,320.00",0.07081147,0.021582283
PMW-3,"1,340.00",0.06889764,0.020998976
PMW-3,"1,360.00",0.07463911,0.022748891
PMW-3,"1,380.00",0.07655294,0.023332198
PMW-3,"1,400.00",0.07655294,0.023332198
PMW-3,"1,420.00",0.07846676,0.023915501
PMW-3,"1,440.00",0.07846676,0.023915501
PMW-3,"1,460.00",0.07655294,0.023332198
PMW-3,"1,480.00",0.08420823,0.025665416
PMW-3,"1,500.00",0.08420823,0.025665416
PMW-3,"1,520.00",0.08229441,0.025082112
PMW-3,"1,540.00",0.08803588,0.026832027
PMW-3,"1,560.00",0.0899497,0.027415331
PMW-3,"1,580.00",0.09569117,0.029165245
PMW-3,"1,600.00",0.0899497,0.027415331
PMW-3,"1,620.00",0.10334646,0.031498464
PMW-3,"1,640.00",0.10143264,0.03091516
PMW-3,"1,660.00",0.10143264,0.03091516
PMW-3,"1,680.00",0.10717411,0.032665075
PMW-3,"1,700.00",0.11100176,0.033831685
PMW-3,"1,720.00",0.1148294,0.034998293
PMW-3,"1,740.00",0.12057087,0.036748208
PMW-3,"1,760.00",0.12822617,0.039081429
PMW-3,"1,780.00",0.13013999,0.039664733
PMW-3,"1,800.00",0.13013999,0.039664733
PMW-3,"1,820.00",0.13970911,0.042581259
PMW-3,"1,840.00",0.14353675,0.043747867
PMW-3,"1,860.00",0.14353675,0.043747867
PMW-3,"1,880.00",0.14927822,0.045497781
PMW-3,"1,900.00",0.15511812,0.047277696
PMW-3,"1,920.00",0.15561024,0.047427687
PMW-3,"1,940.00",0.16375766,0.049910899
PMW-3,"1,960.00",0.16233597,0.049477589
PMW-3,"1,980.00",0.16474192,0.050210887
PMW-3,"2,000.00",0.17097551,0.052110792
PMW-3,"2,020.00",0.17720911,0.054010701
PMW-3,"2,040.00",0.17578741,0.053577388
PMW-3,"2,060.00",0.18584865,0.056643904
PMW-3,"2,080.00",0.19016843,0.057960509
PMW-3,"2,100.00",0.19066055,0.0581105
PMW-3,"2,120.00",0.19880797,0.060593712
PMW-3,"2,140.00",0.1993001,0.060743706
PMW-3,"2,160.00",0.20553369,0.062643612
PMW-3,"2,180.00",0.20028435,0.061043691
PMW-3,"2,200.00",0.20259187,0.061746989
PMW-3,"2,220.00",0.21216099,0.064663514
PMW-3,"2,240.00",0.21216099,0.064663514
PMW-3,"2,260.00",0.21598864,0.065830125
PMW-3,"2,280.00",0.21216099,0.064663514
PMW-3,"2,300.00",0.21598864,0.065830125
PMW-3,"2,320.00",0.21981628,0.066996733
PMW-3,"2,340.00",0.22555775,0.068746647
PMW-3,"2,360.00",0.22173011,0.06758004
