well,elapsed,buildup,buildup(m)
PZ-1,"1,880.00",0.14007,0.042691253
PZ-1,"1,900.00",0.14581147,0.044441167
PZ-1,"1,920.00",0.14007,0.042691253
PZ-1,"1,940.00",0.14581147,0.044441167
PZ-1,"1,960.00",0.14198382,0.043274557
PZ-1,"1,980.00",0.14198382,0.043274557
PZ-1,"2,000.00",0.14389764,0.04385786
PZ-1,"2,020.00",0.15538058,0.04735769
PZ-1,"2,040.00",0.16112205,0.049107604
PZ-1,"2,060.00",0.16303588,0.049690911
PZ-1,"2,080.00",0.16303588,0.049690911
PZ-1,"2,100.00",0.16303588,0.049690911
PZ-1,"2,120.00",0.16686352,0.050857519
PZ-1,"2,140.00",0.17260499,0.052607434
PZ-1,"2,160.00",0.17069117,0.05202413
PZ-1,"2,180.00",0.17260499,0.052607434
PZ-1,"2,200.00",0.17260499,0.052607434
PZ-1,"2,220.00",0.17834646,0.054357348
PZ-1,"2,240.00",0.18026029,0.054940655
PZ-1,"2,260.00",0.18600176,0.05669057
PZ-1,"2,280.00",0.18600176,0.05669057
PZ-1,"2,300.00",0.18600176,0.05669057
PZ-1,"2,320.00",0.19174323,0.058440485
PZ-1,"2,340.00",0.1974847,0.060190399
PZ-1,"2,360.00",0.19939852,0.060773703
PZ-1,"2,380.00",0.19365705,0.059023788
PZ-1,"2,400.00",0.19939852,0.060773703
PZ-1,"2,420.00",0.20896764,0.063690229
PZ-1,"2,440.00",0.20896764,0.063690229
PZ-1,"2,460.00",0.20896764,0.063690229
PZ-1,"2,480.00",0.20513999,0.062523618
PZ-1,"2,500.00",0.21479659,0.065466806
PZ-1,"2,520.00",0.21523404,0.065600134
PZ-1,"2,540.00",0.21567149,0.065733462
PZ-1,"2,560.00",0.2218504,0.067616702
PZ-1,"2,580.00",0.22802932,0.069499945
PZ-1,"2,600.00",0.22846676,0.06963327
PZ-1,"2,620.00",0.2365595,0.072099817
PZ-1,"2,640.00",0.23508312,0.071649838
PZ-1,"2,660.00",0.23552057,0.071783167
PZ-1,"2,680.00",0.23787184,0.072499799
PZ-1,"2,700.00",0.24213693,0.073799735
PW-2,0,0,0
PW-2,20,-0.00043744,-0.000133325
PW-2,40,-0.00661636,-0.002016568
PW-2,60,-0.00131233,-0.000399979
PW-2,80,-0.00174978,-0.000533307
PW-2,100,-0.00191382,-0.000583304
PW-2,120,0.00475722,0.00144993
PW-2,140,0.00568679,0.001733249
PW-2,160,-0.00295275,-0.000899954
PW-2,180,0.00180447,0.000549976
PW-2,200,0.00273404,0.000833295
PW-2,220,0.00366361,0.001116614
PW-2,240,0.00459318,0.001399933
PW-2,260,0.00552275,0.001683252
PW-2,280,0.00645232,0.001966571
PW-2,300,0.01312336,0.003999805
PW-2,320,0.01405294,0.004283127
PW-2,340,0.00924104,0.002816532
PW-2,360,0.01017061,0.003099851
PW-2,380,0.01684165,0.005133084
PW-2,400,0.01174541,0.003579826
PW-2,420,0.01699476,0.00517975
PW-2,440,0.01650263,0.005029756
PW-2,460,0.0160105,0.004879762
PW-2,480,0.00977691,0.002979857
PW-2,500,0.00928478,0.002829863
PW-2,520,0.00879266,0.002679872
PW-2,540,0.00830053,0.002529878
PW-2,560,0.01354987,0.004129799
PW-2,580,0.01305775,0.003979808
PW-2,600,0.00682415,0.002079899
PW-2,620,0.00633203,0.001929909
PW-2,640,0.01158137,0.003529829
PW-2,660,0.01108924,0.003379835
PW-2,680,0.01059712,0.003229845
PW-2,700,0.01011593,0.003083185
PW-2,720,0.00967848,0.002949857
PW-2,740,0.00924104,0.002816532
PW-2,760,0.00880359,0.002683203
PW-2,780,0.00836615,0.002549878
PW-2,800,0.0079287,0.00241655
PW-2,820,0.00749126,0.002283225
PW-2,840,0.00705381,0.002149896
PW-2,860,0.00661636,0.002016568
PW-2,880,0.00617892,0.001883243
PW-2,900,0.00574147,0.001749915
PW-2,920,0.00530403,0.001616589
PW-2,940,0.00486658,0.001483261
PW-2,960,0.00442914,0.001349936
PW-2,980,0.00399169,0.001216608
PW-2,"1,000.00",0.00372923,0.001136614
PW-2,"1,020.00",0.00416667,0.001269939
PW-2,"1,040.00",0.00460412,0.001403267
PW-2,"1,060.00",0.00504156,0.001536593
PW-2,"1,080.00",0.01122048,0.003419835
PW-2,"1,100.00",0.00591645,0.001803246
PW-2,"1,120.00",0.01209537,0.003686489
PW-2,"1,140.00",0.00679134,0.002069899
PW-2,"1,160.00",0.00722879,0.002203228
PW-2,"1,180.00",0.00766623,0.002336553
PW-2,"1,200.00",0.00810368,0.002469881
PW-2,"1,220.00",0.01428259,0.004353121
PW-2,"1,240.00",0.01472004,0.004486449
PW-2,"1,260.00",0.01515748,0.004619774
PW-2,"1,280.00",0.01559493,0.004753103
PW-2,"1,300.00",0.01604331,0.004889762
PW-2,"1,320.00",0.01653544,0.005039756
PW-2,"1,340.00",0.01702756,0.005189747
PW-2,"1,360.00",0.01751969,0.005339741
PW-2,"1,380.00",0.01801182,0.005489735
PW-2,"1,400.00",0.02424541,0.00738964
PW-2,"1,420.00",0.01899607,0.00578972
PW-2,"1,440.00",0.01948819,0.00593971
PW-2,"1,460.00",0.01998032,0.006089704
PW-2,"1,480.00",0.02621392,0.007989613
PW-2,"1,500.00",0.02096457,0.006389689
PW-2,"1,520.00",0.02719817,0.008289598
PW-2,"1,540.00",0.02769029,0.008439589
PW-2,"1,560.00",0.02818242,0.008589582
PW-2,"1,580.00",0.02867455,0.008739576
PW-2,"1,600.00",0.02332678,0.007109656
PW-2,"1,620.00",0.02906825,0.00885957
PW-2,"1,640.00",0.02906825,0.00885957
PW-2,"1,660.00",0.02906825,0.00885957
PW-2,"1,680.00",0.02332678,0.007109656
PW-2,"1,700.00",0.02715442,0.008276263
PW-2,"1,720.00",0.02906825,0.00885957
PW-2,"1,740.00",0.01949913,0.005943045
PW-2,"1,760.00",0.02906825,0.00885957
PW-2,"1,780.00",0.01949913,0.005943045
PW-2,"1,800.00",0.02906825,0.00885957
PW-2,"1,820.00",0.02906825,0.00885957
PW-2,"1,840.00",0.02332678,0.007109656
PW-2,"1,860.00",0.03480972,0.010609485
PW-2,"1,880.00",0.02906825,0.00885957
PW-2,"1,900.00",0.02906825,0.00885957
PW-2,"1,920.00",0.02906825,0.00885957
PW-2,"1,940.00",0.02906825,0.00885957
PW-2,"1,960.00",0.02715442,0.008276263
PW-2,"1,980.00",0.02715442,0.008276263
PW-2,"2,000.00",0.02906825,0.00885957
PW-2,"2,020.00",0.02715442,0.008276263
PW-2,"2,040.00",0.02715442,0.008276263
PW-2,"2,060.00",0.02906825,0.00885957
PW-2,"2,080.00",0.02906825,0.00885957
PW-2,"2,100.00",0.03480972,0.010609485
PW-2,"2,120.00",0.02715442,0.008276263
PW-2,"2,140.00",0.02906825,0.00885957
PW-2,"2,160.00",0.03480972,0.010609485
PW-2,"2,180.00",0.02906825,0.00885957
PW-2,"2,200.00",0.03480972,0.010609485
PW-2,"2,220.00",0.03480972,0.010609485
PW-2,"2,240.00",0.03480972,0.010609485
PW-2,"2,260.00",0.03480972,0.010609485
PW-2,"2,280.00",0.02906825,0.00885957
PW-2,"2,300.00",0.03480972,0.010609485
PW-2,"2,320.00",0.03480972,0.010609485
PW-2,"2,340.00",0.02906825,0.00885957
PW-2,"2,360.00",0.03480972,0.010609485
PW-2,"2,380.00",0.02906825,0.00885957
PW-2,"2,400.00",0.02715442,0.008276263
PW-2,"2,420.00",0.03289589,0.010026178
PW-2,"2,440.00",0.03289589,0.010026178
PW-2,"2,460.00",0.02906825,0.00885957
PW-2,"2,480.00",0.03480972,0.010609485
PW-2,"2,500.00",0.02915574,0.008886236
PW-2,"2,520.00",0.03533465,0.010769476
PW-2,"2,540.00",0.0357721,0.010902804
PW-2,"2,560.00",0.03620954,0.011036129
PW-2,"2,580.00",0.04238846,0.012919372
PW-2,"2,600.00",0.03708443,0.011302783
PW-2,"2,620.00",0.04326335,0.013186026
PW-2,"2,640.00",0.04370079,0.013319351
PW-2,"2,660.00",0.04413824,0.013452679
PW-2,"2,680.00",0.04457568,0.013586004
PW-2,"2,700.00",0.04501313,0.013719333
PW-1,0,0,0
PW-1,18,-0.00043745,-0.000133328
PW-1,38,0.0067804,0.002066565
PW-1,58,0.00634296,0.00193324
PW-1,78,-0.00174978,-0.000533307
PW-1,98,-0.00205053,-0.000624971
PW-1,118,-0.00112095,-0.000341649
PW-1,138,-0.00019138,-5.83E-05
PW-1,158,0.00839348,0.002558208
PW-1,178,0.00932305,0.002841527
PW-1,198,0.01025262,0.003124846
PW-1,218,0.0035269,0.001074947
PW-1,238,0.01211177,0.003691487
PW-1,258,0.00538605,0.001641588
PW-1,278,0.00631562,0.001924907
PW-1,298,0.00724519,0.002208226
PW-1,318,0.01583005,0.004824764
PW-1,338,0.00910433,0.002774864
PW-1,358,0.0100339,0.003058183
PW-1,378,0.01861877,0.005674724
PW-1,398,0.01175088,0.003581493
PW-1,418,0.01125875,0.0034315
PW-1,438,0.01076662,0.003281506
PW-1,458,0.0102745,0.003131515
PW-1,478,0.02317913,0.007064654
PW-1,498,0.01694554,0.005164749
PW-1,518,0.01645341,0.005014755
PW-1,538,0.01596129,0.004864764
PW-1,558,0.01546916,0.00471477
PW-1,578,0.01497703,0.004564776
PW-1,598,0.01448491,0.004414785
PW-1,618,0.01973425,0.006014706
PW-1,638,0.0249836,0.00761463
PW-1,658,0.02449147,0.007464636
PW-1,678,0.02399934,0.007314642
PW-1,698,0.01777122,0.005416404
PW-1,718,0.02307524,0.00703299
PW-1,738,0.0226378,0.006899665
PW-1,758,0.02220035,0.006766336
PW-1,778,0.02176291,0.006633011
PW-1,798,0.02706693,0.008249598
PW-1,818,0.02662948,0.008116269
PW-1,838,0.02619204,0.007982944
PW-1,858,0.02575459,0.007849616
PW-1,878,0.03297244,0.010049509
PW-1,898,0.0248797,0.007582963
PW-1,918,0.03209755,0.009782856
PW-1,938,0.03740158,0.011399445
PW-1,958,0.03122266,0.009516202
PW-1,978,0.03652669,0.011132792
PW-1,998,0.03617673,0.011026129
PW-1,"1,018.00",0.03661417,0.011159454
PW-1,"1,038.00",0.02365486,0.007209649
PW-1,"1,058.00",0.04323053,0.013176023
PW-1,"1,078.00",0.03792651,0.011559436
PW-1,"1,098.00",0.03836396,0.011692764
PW-1,"1,118.00",0.04454287,0.013576004
PW-1,"1,138.00",0.04498032,0.013709333
PW-1,"1,158.00",0.04541776,0.013842658
PW-1,"1,178.00",0.05159668,0.015725901
PW-1,"1,198.00",0.05203412,0.015859226
PW-1,"1,218.00",0.05247157,0.015992554
PW-1,"1,238.00",0.05290901,0.016125879
PW-1,"1,258.00",0.05334646,0.016259208
PW-1,"1,278.00",0.05952537,0.018142447
PW-1,"1,298.00",0.05422682,0.016527528
PW-1,"1,318.00",0.06046041,0.018427434
PW-1,"1,338.00",0.06860783,0.020910646
PW-1,"1,358.00",0.06909996,0.02106064
PW-1,"1,378.00",0.06959208,0.021210631
PW-1,"1,398.00",0.07582568,0.023110539
PW-1,"1,418.00",0.07631781,0.023260533
PW-1,"1,438.00",0.07106846,0.02166061
PW-1,"1,458.00",0.07730206,0.023560518
PW-1,"1,478.00",0.07779418,0.023710509
PW-1,"1,498.00",0.07828631,0.023860503
PW-1,"1,518.00",0.08451991,0.025760411
PW-1,"1,538.00",0.07352909,0.022410573
PW-1,"1,558.00",0.08550416,0.026060396
PW-1,"1,578.00",0.08599628,0.026210387
PW-1,"1,598.00",0.0864392,0.026345383
PW-1,"1,618.00",0.0864392,0.026345383
PW-1,"1,638.00",0.09218067,0.028095297
PW-1,"1,658.00",0.09218067,0.028095297
PW-1,"1,678.00",0.0864392,0.026345383
PW-1,"1,698.00",0.09218067,0.028095297
PW-1,"1,718.00",0.0864392,0.026345383
PW-1,"1,738.00",0.09218067,0.028095297
PW-1,"1,758.00",0.09983596,0.030428516
PW-1,"1,778.00",0.09983596,0.030428516
PW-1,"1,798.00",0.09983596,0.030428516
PW-1,"1,818.00",0.09983596,0.030428516
PW-1,"1,838.00",0.10557743,0.03217843
PW-1,"1,858.00",0.09983596,0.030428516
PW-1,"1,878.00",0.09983596,0.030428516
PW-1,"1,898.00",0.09983596,0.030428516
PW-1,"1,918.00",0.10557743,0.03217843
PW-1,"1,938.00",0.10557743,0.03217843
PW-1,"1,958.00",0.12280184,0.037428174
PW-1,"1,978.00",0.1113189,0.033928345
PW-1,"1,998.00",0.1113189,0.033928345
PW-1,"2,018.00",0.1113189,0.033928345
PW-1,"2,038.00",0.1113189,0.033928345
PW-1,"2,058.00",0.11706037,0.03567826
PW-1,"2,078.00",0.11706037,0.03567826
PW-1,"2,098.00",0.11706037,0.03567826
PW-1,"2,118.00",0.11706037,0.03567826
PW-1,"2,138.00",0.11706037,0.03567826
PW-1,"2,158.00",0.12280184,0.037428174
PW-1,"2,178.00",0.12280184,0.037428174
PW-1,"2,198.00",0.12280184,0.037428174
PW-1,"2,218.00",0.12280184,0.037428174
PW-1,"2,238.00",0.12280184,0.037428174
PW-1,"2,258.00",0.13045713,0.039761393
PW-1,"2,278.00",0.13045713,0.039761393
PW-1,"2,298.00",0.13045713,0.039761393
PW-1,"2,318.00",0.1361986,0.041511308
PW-1,"2,338.00",0.1361986,0.041511308
PW-1,"2,358.00",0.14194007,0.043261222
PW-1,"2,378.00",0.14194007,0.043261222
PW-1,"2,398.00",0.14194007,0.043261222
PW-1,"2,418.00",0.14768154,0.045011137
PW-1,"2,438.00",0.14768154,0.045011137
PW-1,"2,458.00",0.14768154,0.045011137
PW-1,"2,478.00",0.14768154,0.045011137
PW-1,"2,498.00",0.15538058,0.04735769
PW-1,"2,518.00",0.1615595,0.049240933
PW-1,"2,538.00",0.16199694,0.049374258
PW-1,"2,558.00",0.16243439,0.049507586
PW-1,"2,578.00",0.16287183,0.049640911
PW-1,"2,598.00",0.16330928,0.04977424
PW-1,"2,618.00",0.16948819,0.051657479
PW-1,"2,638.00",0.16992564,0.051790808
PW-1,"2,658.00",0.17610455,0.053674048
PW-1,"2,678.00",0.176542,0.053807376
PW-1,"2,698.00",0.17697945,0.053940704
PMW-3,0,0,0
PMW-3,20,-0.00617892,-0.001883243
PMW-3,40,-0.00087489,-0.000266653
PMW-3,60,0.00060148,0.000183322
PMW-3,80,-0.00174978,-0.000533307
PMW-3,100,0,0
PMW-3,120,-0.0048119,-0.001466596
PMW-3,140,-0.00005468,-1.67E-05
PMW-3,160,-0.00295276,-0.000899957
PMW-3,180,-0.00202319,-0.000616638
PMW-3,200,0.00273403,0.000833292
PMW-3,220,-0.00207787,-0.000633304
PMW-3,240,0.00459317,0.00139993
PMW-3,260,0.0016951,0.000516641
PMW-3,280,0.00262467,0.00079996
PMW-3,300,0.00738189,0.00224989
PMW-3,320,0.00448381,0.001366599
PMW-3,340,0.00349956,0.001066614
PMW-3,360,0.00442913,0.001349933
PMW-3,380,0.0053587,0.001633252
PMW-3,400,0.0117454,0.003579823
PMW-3,420,0.01125328,0.003429832
PMW-3,440,0.00501968,0.001529924
PMW-3,460,0.00644138,0.001963237
PMW-3,480,0.0097769,0.002979854
PMW-3,500,0.00545713,0.001663252
PMW-3,520,0.004965,0.001513258
PMW-3,540,0.00447288,0.001363267
PMW-3,560,0.0078084,0.002379884
PMW-3,580,-0.00225285,-0.000686635
PMW-3,600,0.00108267,0.000329982
PMW-3,620,0.00059055,0.000179991
PMW-3,640,0.00201225,0.000613304
PMW-3,660,-0.0003937,-0.000119994
PMW-3,680,0.00485564,0.001479927
PMW-3,700,-0.00519467,-0.001583258
PMW-3,720,0.00010936,3.33E-05
PMW-3,740,-0.00032809,-1.00E-04
PMW-3,760,-0.00076553,-0.000233322
PMW-3,780,-0.00694445,-0.002116565
PMW-3,800,-0.00164042,-0.000499976
PMW-3,820,0.00174978,0.000533307
PMW-3,840,0.00131233,0.000399979
PMW-3,860,-0.00295276,-0.000899957
PMW-3,880,-0.0033902,-0.001033283
PMW-3,900,0.00191382,0.000583304
PMW-3,920,-0.00426509,-0.001299936
PMW-3,940,-0.00087489,-0.000266653
PMW-3,960,-0.00131234,-0.000399982
PMW-3,980,-0.00174978,-0.000533307
PMW-3,"1,000.00",-0.00009843,-0.00003
PMW-3,"1,020.00",-0.00157481,-0.000479979
PMW-3,"1,040.00",-0.00113736,-0.00034665
PMW-3,"1,060.00",0.00312773,0.000953286
PMW-3,"1,080.00",0.00356518,0.001086614
PMW-3,"1,100.00",0.00400262,0.001219939
PMW-3,"1,120.00",0.00444007,0.001353267
PMW-3,"1,140.00",0.00487751,0.001486593
PMW-3,"1,160.00",0.00531496,0.001619921
PMW-3,"1,180.00",0.00383858,0.001169942
PMW-3,"1,200.00",0.01193132,0.003636489
PMW-3,"1,220.00",0.00662729,0.002019899
PMW-3,"1,240.00",0.00706474,0.002153228
PMW-3,"1,260.00",0.01132983,0.003453164
PMW-3,"1,280.00",0.00793963,0.002419881
PMW-3,"1,300.00",0.01221566,0.003723151
PMW-3,"1,320.00",0.00696631,0.002123228
PMW-3,"1,340.00",0.01319991,0.004023136
PMW-3,"1,360.00",0.01369204,0.00417313
PMW-3,"1,380.00",0.01418416,0.004323121
PMW-3,"1,400.00",0.02041776,0.00622303
PMW-3,"1,420.00",0.01708224,0.005206413
PMW-3,"1,440.00",0.01566054,0.0047731
PMW-3,"1,460.00",0.01232502,0.003756483
PMW-3,"1,480.00",0.01855862,0.005656391
PMW-3,"1,500.00",0.01713692,0.005223078
PMW-3,"1,520.00",0.02337051,0.007122984
PMW-3,"1,540.00",0.01429352,0.004356452
PMW-3,"1,560.00",0.02052712,0.006256361
PMW-3,"1,580.00",0.02484689,0.007572963
PMW-3,"1,600.00",0.01949912,0.005943042
PMW-3,"1,620.00",0.02141295,0.006526349
PMW-3,"1,640.00",0.02524059,0.007692956
PMW-3,"1,660.00",0.02524059,0.007692956
PMW-3,"1,680.00",0.02524059,0.007692956
PMW-3,"1,700.00",0.02524059,0.007692956
PMW-3,"1,720.00",0.02715442,0.008276263
PMW-3,"1,740.00",0.02524059,0.007692956
PMW-3,"1,760.00",0.02715442,0.008276263
PMW-3,"1,780.00",0.02906824,0.008859567
PMW-3,"1,800.00",0.02715442,0.008276263
PMW-3,"1,820.00",0.02906824,0.008859567
PMW-3,"1,840.00",0.02715442,0.008276263
PMW-3,"1,860.00",0.02715442,0.008276263
PMW-3,"1,880.00",0.02906824,0.008859567
PMW-3,"1,900.00",0.03480971,0.010609482
PMW-3,"1,920.00",0.02906824,0.008859567
PMW-3,"1,940.00",0.02906824,0.008859567
PMW-3,"1,960.00",0.02906824,0.008859567
PMW-3,"1,980.00",0.03289589,0.010026178
PMW-3,"2,000.00",0.03863736,0.011776093
PMW-3,"2,020.00",0.03480971,0.010609482
PMW-3,"2,040.00",0.02906824,0.008859567
PMW-3,"2,060.00",0.03289589,0.010026178
PMW-3,"2,080.00",0.03289589,0.010026178
PMW-3,"2,100.00",0.03480971,0.010609482
PMW-3,"2,120.00",0.04055118,0.012359397
PMW-3,"2,140.00",0.03480971,0.010609482
PMW-3,"2,160.00",0.03863736,0.011776093
PMW-3,"2,180.00",0.03863736,0.011776093
PMW-3,"2,200.00",0.03289589,0.010026178
PMW-3,"2,220.00",0.03863736,0.011776093
PMW-3,"2,240.00",0.04055118,0.012359397
PMW-3,"2,260.00",0.04055118,0.012359397
PMW-3,"2,280.00",0.03863736,0.011776093
PMW-3,"2,300.00",0.03289589,0.010026178
PMW-3,"2,320.00",0.03863736,0.011776093
PMW-3,"2,340.00",0.03863736,0.011776093
PMW-3,"2,360.00",0.04055118,0.012359397
PMW-3,"2,380.00",0.04055118,0.012359397
PMW-3,"2,400.00",0.03480971,0.010609482
PMW-3,"2,420.00",0.03480971,0.010609482
PMW-3,"2,440.00",0.03480971,0.010609482
PMW-3,"2,460.00",0.03863736,0.011776093
PMW-3,"2,480.00",0.04055118,0.012359397
PMW-3,"2,500.00",0.04446632,0.013552673
PMW-3,"2,520.00",0.04490376,0.013685998
PMW-3,"2,540.00",0.04151356,0.012652716
PMW-3,"2,560.00",0.04577865,0.013952652
PMW-3,"2,580.00",0.04812992,0.014669284
PMW-3,"2,600.00",0.04665354,0.014219305
PMW-3,"2,620.00",0.04326334,0.013186023
PMW-3,"2,640.00",0.04944226,0.015069265
PMW-3,"2,660.00",0.04796588,0.014619287
PMW-3,"2,680.00",0.05605862,0.017085834
PMW-3,"2,700.00",0.05075459,0.015469244
OW24P,0,0,0
OW24P,10,-0.00639764,-0.001949906
OW24P,40,-0.00705381,-0.002149896
OW24P,70,-0.00196851,-0.000599973
OW24P,100,-0.00809274,-0.002466547
OW24P,130,0.00287073,0.000874956
OW24P,160,-0.00530403,-0.001616589
OW24P,190,0.0018318,0.000558305
OW24P,220,-0.00251531,-0.000766629
OW24P,250,0.00844816,0.002574874
OW24P,280,0.00601487,0.001833243
OW24P,310,0.00740923,0.002258223
OW24P,340,0.00306212,0.000933289
OW24P,370,0.01019794,0.00310818
OW24P,400,0.01513561,0.004613109
OW24P,430,0.0048283,0.001471594
OW24P,460,0.00409011,0.001246605
OW24P,490,0.00909339,0.00277153
OW24P,520,0.01792432,0.005463066
OW24P,550,0.00187555,0.00057164
OW24P,580,0.00687883,0.002096565
OW24P,610,-0.00725613,-0.00221156
OW24P,640,0.00540245,0.001646586
OW24P,670,-0.00107721,-0.000328318
OW24P,700,-0.00180446,-0.000549973
OW24P,730,0.00710849,0.002166562
OW24P,760,-0.0031168,-0.000949954
OW24P,790,-0.00377297,-0.001149945
OW24P,820,0.00513998,0.001566589
OW24P,850,0.00065617,0.000199991
OW24P,880,-0.00574147,-0.001749915
OW24P,910,0.00317148,0.00096662
OW24P,940,-0.00131234,-0.000399982
OW24P,970,0.00185914,0.000566638
OW24P,"1,000.00",-0.00244969,-0.000746629
OW24P,"1,030.00",-0.007535,-0.002296556
OW24P,"1,060.00",-0.00113736,-0.00034665
OW24P,"1,090.00",0.00334646,0.001019951
OW24P,"1,120.00",0.00017498,5.33E-05
OW24P,"1,150.00",0.00083115,0.000253322
OW24P,"1,180.00",0.00148731,0.00045331
OW24P,"1,210.00",-0.00742564,-0.002263225
OW24P,"1,240.00",-0.00294182,-0.000896623
OW24P,"1,270.00",0.00728346,0.00221989
OW24P,"1,300.00",-0.00161855,-0.00049331
OW24P,"1,330.00",0.00486111,0.001481594
OW24P,"1,360.00",-0.00014217,-4.33E-05
OW24P,"1,390.00",0.00633749,0.001931573
OW24P,"1,420.00",0.00133421,0.000406647
OW24P,"1,450.00",0.0020724,0.000631637
OW24P,"1,480.00",-0.00101706,-0.000309985
OW24P,"1,510.00",0.00354877,0.001081612
OW24P,"1,540.00",0.00045932,0.000139994
OW24P,"1,570.00",0.01076662,0.003281506
OW24P,"1,600.00",0.00566492,0.001726583
OW24P,"1,630.00",0.00183727,0.000559973
OW24P,"1,660.00",0.00183727,0.000559973
OW24P,"1,690.00",0.00566492,0.001726583
OW24P,"1,720.00",0.00566492,0.001726583
OW24P,"1,750.00",0.00566492,0.001726583
OW24P,"1,780.00",0.01140639,0.003476498
OW24P,"1,810.00",0.01140639,0.003476498
OW24P,"1,840.00",0.00566492,0.001726583
OW24P,"1,870.00",0.01140639,0.003476498
OW24P,"1,900.00",0.00566492,0.001726583
OW24P,"1,930.00",0.00566492,0.001726583
OW24P,"1,960.00",0.01140639,0.003476498
OW24P,"1,990.00",0.00566492,0.001726583
OW24P,"2,020.00",0.00566492,0.001726583
OW24P,"2,050.00",0.00183727,0.000559973
OW24P,"2,080.00",0.00566492,0.001726583
OW24P,"2,110.00",0.01140639,0.003476498
