well,elapsed,buildup,buildup(m)
PZ-1,"1,200.00",0.13441602,0.040968004
PZ-1,"1,220.00",0.13966536,0.042567924
PZ-1,"1,240.00",0.14874235,0.045334456
PZ-1,"1,260.00",0.15973317,0.048684294
PZ-1,"1,280.00",0.15349957,0.046784386
PZ-1,"1,300.00",0.15894576,0.048444304
PZ-1,"1,320.00",0.15943789,0.048594297
PZ-1,"1,340.00",0.16184384,0.049327595
PZ-1,"1,360.00",0.16616361,0.050644197
PZ-1,"1,380.00",0.16856956,0.051377495
PZ-1,"1,400.00",0.16906169,0.051527489
PZ-1,"1,420.00",0.17912293,0.054594005
PZ-1,"1,440.00",0.17578741,0.053577388
PZ-1,"1,460.00",0.18202101,0.055477297
PZ-1,"1,480.00",0.18251313,0.055627287
PZ-1,"1,500.00",0.18874673,0.057527196
PZ-1,"1,520.00",0.19498032,0.059427101
PZ-1,"1,540.00",0.19547245,0.059577095
PZ-1,"1,560.00",0.19596458,0.059727089
PZ-1,"1,580.00",0.20219817,0.061626995
PZ-1,"1,600.00",0.20259187,0.061746989
PZ-1,"1,620.00",0.20833334,0.063496903
PZ-1,"1,640.00",0.20833334,0.063496903
PZ-1,"1,660.00",0.20833334,0.063496903
PZ-1,"1,680.00",0.21790246,0.066413429
PZ-1,"1,700.00",0.21407481,0.065246818
PZ-1,"1,720.00",0.2293854,0.069913258
PZ-1,"1,740.00",0.2293854,0.069913258
PZ-1,"1,760.00",0.23512687,0.071663173
PZ-1,"1,780.00",0.24086834,0.073413087
PZ-1,"1,800.00",0.24086834,0.073413087
PZ-1,"1,820.00",0.24660981,0.075163002
PZ-1,"1,840.00",0.24086834,0.073413087
PZ-1,"1,860.00",0.24086834,0.073413087
PZ-1,"1,880.00",0.24660981,0.075163002
PZ-1,"1,900.00",0.24652232,0.075136336
PZ-1,"1,920.00",0.25374017,0.07733623
PZ-1,"1,940.00",0.25330272,0.077202902
PZ-1,"1,960.00",0.25095145,0.076486269
PZ-1,"1,980.00",0.26199695,0.079852774
PZ-1,"2,000.00",0.2615595,0.079719445
PZ-1,"2,020.00",0.25538059,0.077836205
PZ-1,"2,040.00",0.26068461,0.079452792
PZ-1,"2,060.00",0.26024717,0.079319467
PZ-1,"2,080.00",0.26555119,0.080936053
PZ-1,"2,100.00",0.26511375,0.080802728
PZ-1,"2,120.00",0.2646763,0.0806694
PZ-1,"2,140.00",0.26998033,0.082285989
PZ-1,"2,160.00",0.26954288,0.082152661
PZ-1,"2,180.00",0.26910544,0.082019336
PZ-1,"2,200.00",0.27075679,0.082522642
PZ-1,"2,220.00",0.27693571,0.084405885
PZ-1,"2,240.00",0.27737315,0.084539211
PZ-1,"2,260.00",0.28355207,0.086422454
PZ-1,"2,280.00",0.28398951,0.086555779
PZ-1,"2,300.00",0.28251313,0.0861058
PZ-1,"2,320.00",0.28869205,0.087989043
PZ-1,"2,340.00",0.2891295,0.088122371
PZ-1,"2,360.00",0.28382547,0.086505782
PZ-1,"2,380.00",0.29000439,0.088389025
PZ-1,"2,400.00",0.2961833,0.090272265
PZ-1,"2,420.00",0.29662075,0.090405593
PZ-1,"2,440.00",0.29705819,0.090538918
PZ-1,"2,460.00",0.30323711,0.092422161
PZ-1,"2,480.00",0.30367455,0.092555486
PZ-1,"2,500.00",0.30976598,0.094412063
PZ-1,"2,520.00",0.30976598,0.094412063
PZ-1,"2,540.00",0.31550745,0.096161978
PZ-1,"2,560.00",0.30976598,0.094412063
PZ-1,"2,580.00",0.31550745,0.096161978
PZ-1,"2,600.00",0.31550745,0.096161978
PZ-1,"2,620.00",0.31550745,0.096161978
PZ-1,"2,640.00",0.32124892,0.097911893
PZ-1,"2,660.00",0.32124892,0.097911893
PZ-1,"2,680.00",0.32890421,0.100245111
PZ-1,"2,700.00",0.32890421,0.100245111
PZ-1,"2,720.00",0.33464568,0.101995026
PZ-1,"2,740.00",0.33464568,0.101995026
PZ-1,"2,760.00",0.33847333,0.103161637
PZ-1,"2,780.00",0.33847333,0.103161637
PZ-1,"2,800.00",0.33847333,0.103161637
PZ-1,"2,820.00",0.33847333,0.103161637
PZ-1,"2,840.00",0.3442148,0.104911551
PZ-1,"2,860.00",0.3442148,0.104911551
PZ-1,"2,880.00",0.34995627,0.106661466
PZ-1,"2,900.00",0.3442148,0.104911551
PZ-1,"2,920.00",0.3442148,0.104911551
PZ-1,"2,940.00",0.34995627,0.106661466
PZ-1,"2,960.00",0.34995627,0.106661466
PZ-1,"2,980.00",0.3442148,0.104911551
PZ-1,"3,000.00",0.34995627,0.106661466
PZ-1,"3,020.00",0.34995627,0.106661466
PZ-1,"3,040.00",0.35569774,0.108411381
PZ-1,"3,060.00",0.36143921,0.110161295
PZ-1,"3,080.00",0.36143921,0.110161295
PZ-1,"3,100.00",0.36326554,0.110717934
PZ-1,"3,120.00",0.3628281,0.110584608
PZ-1,"3,140.00",0.36813212,0.112201195
PZ-1,"3,160.00",0.36195321,0.110317955
PZ-1,"3,180.00",0.36151576,0.110184627
PZ-1,"3,200.00",0.36107832,0.110051301
PZ-1,"3,220.00",0.36638234,0.111667888
PZ-1,"3,240.00",0.37168637,0.113284477
PZ-1,"3,260.00",0.37124892,0.113151149
PZ-1,"3,280.00",0.37655295,0.114767738
PZ-1,"3,300.00",0.3761155,0.11463441
PZ-1,"3,320.00",0.37567805,0.114501082
PZ-1,"3,340.00",0.38098208,0.116117671
PZ-1,"3,360.00",0.38054463,0.115984343
PZ-1,"3,380.00",0.38010719,0.115851018
PZ-1,"3,400.00",0.37984472,0.115771021
PZ-1,"3,420.00",0.38602364,0.117654264
PZ-1,"3,440.00",0.38646108,0.117787589
PZ-1,"3,460.00",0.38689853,0.117920917
PZ-1,"3,480.00",0.3815945,0.116304328
PZ-1,"3,500.00",0.38203195,0.116437656
PZ-1,"3,520.00",0.38821086,0.118320896
PZ-1,"3,540.00",0.39438978,0.120204139
PZ-1,"3,560.00",0.39482722,0.120337464
PZ-1,"3,580.00",0.39526467,0.120470792
PZ-1,"3,600.00",0.39570211,0.120604118
PZ-1,"3,620.00",0.39613956,0.120737446
PZ-1,"3,640.00",0.39657701,0.120870774
PZ-1,"3,660.00",0.39701445,0.121004099
PZ-1,"3,680.00",0.3974519,0.121137428
PZ-1,"3,700.00",0.40345583,0.122967336
PZ-1,"3,720.00",0.40301839,0.122834011
PZ-1,"3,740.00",0.40258094,0.122700683
PZ-1,"3,760.00",0.40788497,0.124317272
PZ-1,"3,780.00",0.40744752,0.124183944
PZ-1,"3,800.00",0.41275155,0.125800533
PZ-1,"3,820.00",0.4123141,0.125667205
PZ-1,"3,840.00",0.41187666,0.12553388
PZ-1,"3,860.00",0.41143921,0.125400552
PZ-1,"3,880.00",0.41674324,0.127017141
PZ-1,"3,900.00",0.42204726,0.128633728
PZ-1,"3,920.00",0.42160981,0.128500399
PZ-1,"3,940.00",0.4154309,0.126617159
PZ-1,"3,960.00",0.41499345,0.126483831
PZ-1,"3,980.00",0.42029748,0.128100421
PZ-1,"4,000.00",0.42003501,0.128020424
PZ-1,"4,020.00",0.42621393,0.129903667
PZ-1,"4,040.00",0.42665137,0.130036992
PZ-1,"4,060.00",0.42708882,0.13017032
PZ-1,"4,080.00",0.42752626,0.130303645
PZ-1,"4,100.00",0.42796371,0.130436973
PZ-1,"4,120.00",0.43414262,0.132320213
PZ-1,"4,140.00",0.43458007,0.132453542
PZ-1,"4,160.00",0.43501751,0.132586867
PZ-1,"4,180.00",0.43545496,0.132720195
PZ-1,"4,200.00",0.4358924,0.13285352
PZ-1,"4,220.00",0.43632985,0.132986849
PZ-1,"4,240.00",0.4367673,0.133120177
PZ-1,"4,260.00",0.43720474,0.133253502
PZ-1,"4,280.00",0.44529748,0.135720049
PZ-1,"4,300.00",0.45148733,0.137606623
PZ-1,"4,320.00",0.44623799,0.136006702
PZ-1,"4,340.00",0.45247158,0.137906608
PZ-1,"4,360.00",0.45296371,0.138056602
PZ-1,"4,380.00",0.45919731,0.13995651
PZ-1,"4,400.00",0.4654309,0.141856416
PZ-1,"4,420.00",0.46592303,0.14200641
PZ-1,"4,440.00",0.46641515,0.1421564
PZ-1,"4,460.00",0.46690728,0.142306394
PZ-1,"4,480.00",0.47314088,0.144206303
PZ-1,"4,500.00",0.473633,0.144356294
PZ-1,"4,520.00",0.46838366,0.142756373
PZ-1,"4,540.00",0.46887578,0.142906364
PZ-1,"4,560.00",0.46936791,0.143056358
PZ-1,"4,580.00",0.46986004,0.143206352
PZ-1,"4,600.00",0.47599521,0.14507626
PZ-1,"4,620.00",0.47025374,0.143326346
PZ-1,"4,640.00",0.47599521,0.14507626
PZ-1,"4,660.00",0.47599521,0.14507626
PZ-1,"4,680.00",0.47599521,0.14507626
PZ-1,"4,700.00",0.47599521,0.14507626
PZ-1,"4,720.00",0.47599521,0.14507626
PZ-1,"4,740.00",0.47599521,0.14507626
PZ-1,"4,760.00",0.47599521,0.14507626
PZ-1,"4,780.00",0.48173668,0.146826175
PZ-1,"4,800.00",0.48173668,0.146826175
PZ-1,"4,820.00",0.48173668,0.146826175
PZ-1,"4,840.00",0.48173668,0.146826175
PZ-1,"4,860.00",0.48173668,0.146826175
PZ-1,"4,880.00",0.48173668,0.146826175
PZ-1,"4,900.00",0.48163825,0.146796175
PZ-1,"4,920.00",0.48114612,0.146646181
PZ-1,"4,940.00",0.48639547,0.148246105
PZ-1,"4,960.00",0.48590334,0.148096111
PZ-1,"4,980.00",0.49689416,0.151445949
PZ-1,"5,000.00",0.49640203,0.151295956
PZ-1,"5,020.00",0.50165137,0.152895876
PZ-1,"5,040.00",0.50690072,0.1544958
PZ-1,"5,060.00",0.50640859,0.154345806
PZ-1,"5,080.00",0.50591647,0.154195815
PZ-1,"5,100.00",0.49968287,0.152295907
PZ-1,"5,120.00",0.50493221,0.153895827
PZ-1,"5,140.00",0.50444009,0.153745837
PZ-1,"5,160.00",0.50394796,0.153595843
PZ-1,"5,180.00",0.50345584,0.153445852
PZ-1,"5,200.00",0.50890203,0.15510577
PZ-1,"5,220.00",0.50939416,0.155255763
PZ-1,"5,240.00",0.50414481,0.15365584
PZ-1,"5,260.00",0.51037841,0.155555748
PZ-1,"5,280.00",0.51087054,0.155705742
PZ-1,"5,300.00",0.51136266,0.155855733
PZ-1,"5,320.00",0.50611332,0.154255812
PZ-1,"5,340.00",0.51234691,0.156155718
PZ-1,"5,360.00",0.50709757,0.154555797
PZ-1,"5,380.00",0.51907264,0.15820562
PZ-1,"5,400.00",0.51956476,0.158355611
PW-2,0,0,0
PW-2,20,0,0
PW-2,40,0,0
PW-2,60,0,0
PW-2,80,0.00574147,0.001749915
PW-2,100,-0.00008749,-2.66657E-05
PW-2,120,-0.00052494,-0.000159994
PW-2,140,0.00477909,0.001456596
PW-2,160,0.01008311,0.003073182
PW-2,180,0.00964567,0.002939857
PW-2,200,0.01494969,0.004556443
PW-2,220,0.01451225,0.004423118
PW-2,240,0.0140748,0.00428979
PW-2,260,0.01937882,0.005906376
PW-2,280,0.01894138,0.005773051
PW-2,300,0.02615923,0.007972944
PW-2,320,0.02572178,0.007839616
PW-2,340,0.03102581,0.009456205
PW-2,360,0.03058836,0.009322877
PW-2,380,0.04163386,0.012689381
PW-2,400,0.04146981,0.012639381
PW-2,420,0.04814086,0.014672618
PW-2,440,0.04907043,0.014955937
PW-2,460,0.05574147,0.016989171
PW-2,480,0.05667104,0.01727249
PW-2,500,0.06334208,0.019305724
PW-2,520,0.07001312,0.021338958
PW-2,540,0.07094269,0.021622277
PW-2,560,0.07761373,0.023655511
PW-2,580,0.07854331,0.023938833
PW-2,600,0.07947288,0.024222152
PW-2,620,0.08805774,0.026838689
PW-2,640,0.09472878,0.028871923
PW-2,660,0.09565835,0.029155242
PW-2,680,0.09658793,0.029438564
PW-2,700,0.10307305,0.031415133
PW-2,720,0.10307305,0.031415133
PW-2,740,0.10498688,0.03199844
PW-2,760,0.10498688,0.03199844
PW-2,780,0.10498688,0.03199844
PW-2,800,0.11455599,0.034914962
PW-2,820,0.11072835,0.033748354
PW-2,840,0.11838364,0.036081573
PW-2,860,0.11838364,0.036081573
PW-2,880,0.12603893,0.038414791
PW-2,900,0.12603893,0.038414791
PW-2,920,0.12603893,0.038414791
PW-2,940,0.1317804,0.040164706
PW-2,960,0.1317804,0.040164706
PW-2,980,0.14517717,0.044247842
PW-2,"1,000.00",0.14125109,0.043051231
PW-2,"1,020.00",0.14458662,0.044067851
PW-2,"1,040.00",0.14983596,0.045667772
PW-2,"1,060.00",0.14934383,0.045517778
PW-2,"1,080.00",0.14885171,0.045367787
PW-2,"1,100.00",0.15410105,0.046967708
PW-2,"1,120.00",0.15360893,0.046817717
PW-2,"1,140.00",0.1531168,0.046667723
PW-2,"1,160.00",0.15836614,0.048267644
PW-2,"1,180.00",0.15787402,0.048117653
PW-2,"1,200.00",0.15738189,0.047967659
PW-2,"1,220.00",0.15306212,0.046651058
PW-2,"1,240.00",0.16213911,0.049417589
PW-2,"1,260.00",0.16547463,0.050434206
PW-2,"1,280.00",0.16689633,0.050867519
PW-2,"1,300.00",0.16660105,0.050777522
PW-2,"1,320.00",0.16709318,0.050927516
PW-2,"1,340.00",0.17141295,0.052244118
PW-2,"1,360.00",0.17190508,0.052394112
PW-2,"1,380.00",0.16665573,0.050794188
PW-2,"1,400.00",0.1786308,0.054444011
PW-2,"1,420.00",0.17912292,0.054594002
PW-2,"1,440.00",0.18727034,0.057077214
PW-2,"1,460.00",0.18584865,0.056643904
PW-2,"1,480.00",0.19590989,0.059710421
PW-2,"1,500.00",0.19257437,0.058693804
PW-2,"1,520.00",0.18732502,0.05709388
PW-2,"1,540.00",0.19355862,0.058993788
PW-2,"1,560.00",0.19979222,0.060893697
PW-2,"1,580.00",0.20028434,0.061043688
PW-2,"1,600.00",0.20067804,0.061163682
PW-2,"1,620.00",0.20067804,0.061163682
PW-2,"1,640.00",0.20641951,0.062913596
PW-2,"1,660.00",0.20641951,0.062913596
PW-2,"1,680.00",0.21216098,0.064663511
PW-2,"1,700.00",0.20641951,0.062913596
PW-2,"1,720.00",0.21216098,0.064663511
PW-2,"1,740.00",0.21981628,0.066996733
PW-2,"1,760.00",0.21216098,0.064663511
PW-2,"1,780.00",0.21981628,0.066996733
PW-2,"1,800.00",0.21981628,0.066996733
PW-2,"1,820.00",0.2217301,0.067580037
PW-2,"1,840.00",0.22555775,0.068746647
PW-2,"1,860.00",0.22555775,0.068746647
PW-2,"1,880.00",0.22747157,0.069329951
PW-2,"1,900.00",0.22547026,0.068719982
PW-2,"1,920.00",0.22503281,0.068586653
PW-2,"1,940.00",0.22459537,0.068453328
PW-2,"1,960.00",0.23181321,0.070653219
PW-2,"1,980.00",0.23137577,0.070519893
PW-2,"2,000.00",0.23667979,0.07213648
PW-2,"2,020.00",0.23050088,0.07025324
PW-2,"2,040.00",0.2358049,0.071869826
PW-2,"2,060.00",0.24302275,0.07406972
PW-2,"2,080.00",0.24258531,0.073936394
PW-2,"2,100.00",0.23832021,0.072636455
PW-2,"2,120.00",0.24171042,0.073669741
PW-2,"2,140.00",0.24127297,0.073536413
PW-2,"2,160.00",0.24657699,0.075152999
PW-2,"2,180.00",0.24613955,0.075019674
PW-2,"2,200.00",0.24204944,0.073773069
PW-2,"2,220.00",0.24631453,0.075073005
PW-2,"2,240.00",0.2486658,0.075789637
PW-2,"2,260.00",0.24910324,0.075922963
PW-2,"2,280.00",0.24954069,0.076056291
PW-2,"2,300.00",0.24997813,0.076189616
PW-2,"2,320.00",0.25041558,0.076322944
PW-2,"2,340.00",0.25085302,0.076456269
PW-2,"2,360.00",0.25703194,0.078339512
PW-2,"2,380.00",0.25746938,0.078472838
PW-2,"2,400.00",0.25790683,0.078606166
PW-2,"2,420.00",0.25834427,0.078739491
PW-2,"2,440.00",0.25878172,0.078872819
PW-2,"2,460.00",0.25921916,0.079006144
PW-2,"2,480.00",0.25965661,0.079139473
PW-2,"2,500.00",0.26574804,0.08099605
PW-2,"2,520.00",0.26574804,0.08099605
PW-2,"2,540.00",0.26574804,0.08099605
PW-2,"2,560.00",0.26574804,0.08099605
PW-2,"2,580.00",0.26574804,0.08099605
PW-2,"2,600.00",0.27340333,0.083329269
PW-2,"2,620.00",0.27340333,0.083329269
PW-2,"2,640.00",0.27340333,0.083329269
PW-2,"2,660.00",0.27340333,0.083329269
PW-2,"2,680.00",0.2791448,0.085079183
PW-2,"2,700.00",0.2791448,0.085079183
PW-2,"2,720.00",0.27340333,0.083329269
PW-2,"2,740.00",0.2791448,0.085079183
PW-2,"2,760.00",0.2791448,0.085079183
PW-2,"2,780.00",0.2791448,0.085079183
PW-2,"2,800.00",0.28488627,0.086829098
PW-2,"2,820.00",0.2791448,0.085079183
PW-2,"2,840.00",0.28488627,0.086829098
PW-2,"2,860.00",0.28488627,0.086829098
PW-2,"2,880.00",0.28488627,0.086829098
PW-2,"2,900.00",0.28488627,0.086829098
PW-2,"2,920.00",0.29062774,0.088579012
PW-2,"2,940.00",0.29062774,0.088579012
PW-2,"2,960.00",0.29062774,0.088579012
PW-2,"2,980.00",0.29062774,0.088579012
PW-2,"3,000.00",0.29062774,0.088579012
PW-2,"3,020.00",0.29062774,0.088579012
PW-2,"3,040.00",0.29062774,0.088579012
PW-2,"3,060.00",0.29062774,0.088579012
PW-2,"3,080.00",0.29062774,0.088579012
PW-2,"3,100.00",0.29054025,0.088552347
PW-2,"3,120.00",0.29010281,0.088419022
PW-2,"3,140.00",0.29540683,0.090035608
PW-2,"3,160.00",0.29496938,0.08990228
PW-2,"3,180.00",0.29453194,0.089768955
PW-2,"3,200.00",0.29409449,0.089635626
PW-2,"3,220.00",0.29939852,0.091252216
PW-2,"3,240.00",0.2932196,0.089368973
PW-2,"3,260.00",0.29852363,0.090985562
PW-2,"3,280.00",0.29808618,0.090852234
PW-2,"3,300.00",0.29764874,0.090718909
PW-2,"3,320.00",0.29721129,0.090585581
PW-2,"3,340.00",0.29677385,0.090452255
PW-2,"3,360.00",0.2963364,0.090318927
PW-2,"3,380.00",0.29589896,0.090185602
PW-2,"3,400.00",0.30137796,0.09185552
PW-2,"3,420.00",0.3018154,0.091988845
PW-2,"3,440.00",0.29651138,0.090372258
PW-2,"3,460.00",0.30269029,0.092255498
PW-2,"3,480.00",0.30312774,0.092388827
PW-2,"3,500.00",0.30356519,0.092522155
PW-2,"3,520.00",0.30400263,0.09265548
PW-2,"3,540.00",0.30444008,0.092788808
PW-2,"3,560.00",0.31061899,0.094672048
PW-2,"3,580.00",0.31105644,0.094805376
PW-2,"3,600.00",0.31149388,0.094938702
PW-2,"3,620.00",0.31193133,0.09507203
PW-2,"3,640.00",0.31236877,0.095205355
PW-2,"3,660.00",0.31280622,0.095338683
PW-2,"3,680.00",0.31898513,0.097221923
PW-2,"3,700.00",0.31350613,0.095552005
PW-2,"3,720.00",0.31306869,0.09541868
PW-2,"3,740.00",0.31837271,0.097035267
PW-2,"3,760.00",0.31793526,0.096901938
PW-2,"3,780.00",0.31749782,0.096768613
PW-2,"3,800.00",0.3113189,0.09488537
PW-2,"3,820.00",0.31662293,0.09650196
PW-2,"3,840.00",0.31618548,0.096368632
PW-2,"3,860.00",0.31574804,0.096235306
PW-2,"3,880.00",0.31531059,0.096101978
PW-2,"3,900.00",0.31487315,0.095968653
PW-2,"3,920.00",0.322091,0.098168546
PW-2,"3,940.00",0.32165355,0.098035218
PW-2,"3,960.00",0.3212161,0.09790189
PW-2,"3,980.00",0.32077866,0.097768564
PW-2,"4,000.00",0.32051619,0.097688568
PW-2,"4,020.00",0.32095364,0.097821896
PW-2,"4,040.00",0.32139108,0.097955221
PW-2,"4,060.00",0.32757,0.099838464
PW-2,"4,080.00",0.32226597,0.098221874
PW-2,"4,100.00",0.32844489,0.100105117
PW-2,"4,120.00",0.32888233,0.100238443
PW-2,"4,140.00",0.32931978,0.100371771
PW-2,"4,160.00",0.32975722,0.100505096
PW-2,"4,180.00",0.33019467,0.100638424
PW-2,"4,200.00",0.33063212,0.100771753
PW-2,"4,220.00",0.33106956,0.100905078
PW-2,"4,240.00",0.33150701,0.101038406
PW-2,"4,260.00",0.33194445,0.101171731
PW-2,"4,280.00",0.3323819,0.101305059
PW-2,"4,300.00",0.33283028,0.101441719
PW-2,"4,320.00",0.3333224,0.10159171
PW-2,"4,340.00",0.339556,0.103491618
PW-2,"4,360.00",0.33430666,0.101891698
PW-2,"4,380.00",0.34054025,0.103791603
PW-2,"4,400.00",0.34103238,0.103941597
PW-2,"4,420.00",0.3415245,0.104091588
PW-2,"4,440.00",0.34201663,0.104241582
PW-2,"4,460.00",0.34250876,0.104391576
PW-2,"4,480.00",0.34874235,0.106291481
PW-2,"4,500.00",0.34923448,0.106441475
PW-2,"4,520.00",0.3497266,0.106591466
PW-2,"4,540.00",0.34447726,0.104991545
PW-2,"4,560.00",0.34496939,0.105141539
PW-2,"4,580.00",0.34546151,0.10529153
PW-2,"4,600.00",0.34585521,0.105411524
PW-2,"4,620.00",0.35159668,0.107161439
PW-2,"4,640.00",0.35159668,0.107161439
PW-2,"4,660.00",0.35159668,0.107161439
PW-2,"4,680.00",0.35159668,0.107161439
PW-2,"4,700.00",0.35159668,0.107161439
PW-2,"4,720.00",0.35159668,0.107161439
PW-2,"4,740.00",0.35159668,0.107161439
PW-2,"4,760.00",0.35159668,0.107161439
PW-2,"4,780.00",0.35159668,0.107161439
PW-2,"4,800.00",0.35733815,0.108911353
PW-2,"4,820.00",0.35733815,0.108911353
PW-2,"4,840.00",0.35159668,0.107161439
PW-2,"4,860.00",0.35733815,0.108911353
PW-2,"4,880.00",0.35733815,0.108911353
PW-2,"4,900.00",0.35723973,0.108881356
PW-2,"4,920.00",0.3567476,0.108731362
PW-2,"4,940.00",0.35625548,0.108581372
PW-2,"4,960.00",0.36150482,0.110181292
PW-2,"4,980.00",0.35527122,0.108281384
PW-2,"5,000.00",0.36052057,0.109881308
PW-2,"5,020.00",0.36002844,0.109731314
PW-2,"5,040.00",0.35953632,0.109581323
PW-2,"5,060.00",0.35904419,0.109431329
PW-2,"5,080.00",0.35855206,0.109281335
PW-2,"5,100.00",0.35805994,0.109131344
PW-2,"5,120.00",0.35756781,0.10898135
PW-2,"5,140.00",0.35707569,0.108831359
PW-2,"5,160.00",0.35658356,0.108681365
PW-2,"5,180.00",0.35609143,0.108531372
PW-2,"5,200.00",0.35579616,0.108441378
PW-2,"5,220.00",0.36202975,0.110341283
PW-2,"5,240.00",0.36252188,0.110491277
PW-2,"5,260.00",0.36301401,0.110641271
PW-2,"5,280.00",0.36350613,0.110791262
PW-2,"5,300.00",0.36399826,0.110941256
PW-2,"5,320.00",0.36449038,0.111091247
PW-2,"5,340.00",0.36498251,0.11124124
PW-2,"5,360.00",0.36547464,0.111391234
PW-2,"5,380.00",0.36596676,0.111541225
PW-2,"5,400.00",0.36645889,0.111691219
PW-1,0,0,0
PW-1,18,-0.00574147,-0.001749915
PW-1,38,-0.00574147,-0.001749915
PW-1,58,-0.00574147,-0.001749915
PW-1,78,0,0
PW-1,98,-0.00004374,-1.33313E-05
PW-1,118,-0.00622266,-0.001896574
PW-1,138,-0.00091863,-0.000279985
PW-1,158,-0.00135608,-0.000413313
PW-1,178,-0.00753499,-0.002296553
PW-1,198,-0.00797244,-0.002429881
PW-1,218,-0.00266842,-0.000813295
PW-1,238,-0.00884733,-0.002696535
PW-1,258,-0.00354331,-0.001079948
PW-1,278,-0.00972222,-0.002963188
PW-1,298,-0.01015967,-0.003096516
PW-1,318,-0.00485564,-0.001479927
PW-1,338,-0.00529309,-0.001613255
PW-1,358,-0.00573053,-0.00174658
PW-1,378,-0.00616798,-0.001879909
PW-1,398,-0.00646872,-0.00197157
PW-1,418,-0.00553915,-0.001688251
PW-1,438,0.00304571,0.000928287
PW-1,458,0.00397529,0.001211609
PW-1,478,0.00490486,0.001494928
PW-1,498,0.0115759,0.003528162
PW-1,518,0.01250547,0.003811481
PW-1,538,0.00769357,0.002344886
PW-1,558,0.00862314,0.002628205
PW-1,578,0.01529418,0.004661439
PW-1,598,0.01622375,0.004944758
PW-1,618,0.01715333,0.00522808
PW-1,638,0.0180829,0.005511399
PW-1,658,0.02475394,0.007544633
PW-1,678,0.03142498,0.009577867
PW-1,698,0.02652012,0.008082938
PW-1,718,0.03226159,0.009832853
PW-1,738,0.02652012,0.008082938
PW-1,758,0.03226159,0.009832853
PW-1,778,0.03226159,0.009832853
PW-1,798,0.03226159,0.009832853
PW-1,818,0.03800306,0.011582767
PW-1,838,0.03800306,0.011582767
PW-1,858,0.03800306,0.011582767
PW-1,878,0.03800306,0.011582767
PW-1,898,0.04565836,0.013915989
PW-1,918,0.05139983,0.015665904
PW-1,938,0.04565836,0.013915989
PW-1,958,0.05139983,0.015665904
PW-1,978,0.05139983,0.015665904
PW-1,998,0.05135061,0.015650902
PW-1,"1,018.00",0.05085849,0.015500911
PW-1,"1,038.00",0.05610783,0.017100832
PW-1,"1,058.00",0.05561571,0.016950841
PW-1,"1,078.00",0.05512358,0.016800847
PW-1,"1,098.00",0.06037292,0.018400768
PW-1,"1,118.00",0.0598808,0.018250777
PW-1,"1,138.00",0.06704397,0.020434005
PW-1,"1,158.00",0.06655184,0.020284011
PW-1,"1,178.00",0.06605971,0.020134017
