0.300756259,0.015101118
0.34547822,0.056715626
0.384811074,0.195842919
0.422070398,0.426016436
0.442031848,0.473191527
0.455861244,0.602478221
0.470123307,0.690613621
0.484831572,0.816981285
0.507761256,0.888588304
0.523647061,0.926712102
0.54841249,1.029331918
0.565570108,1.179910938
0.58326452,1.352517877
0.610849504,0.997406647
0.620331423,1.155386014
0.649669453,1.084827642
0.669994994,1.243525025
0.712573685,1.062279062
0.769622148,1.338387752
0.769622148,1.192367932
0.793700526,0.956374562
0.81853222,1.13137085
0.831237896,1.204956443
0.884063695,1.018578206
0.925874712,1.119551108
1,1.07349415
1.09682498,1.029331918
1.113850459,0.926712102
1.148698355,1.096280788
1.184636501,1.018578206
1.184636501,1.310568823
1.240662845,0.946383055
1.299338906,0.907450018
1.319507911,0.816981285
1.40336364,0.907450018
1.42514737,0.791642181
1.515716567,0.791642181
1.587401052,0.843131451
1.587401052,0.735531883
1.637064439,0.759074993
1.637064439,0.634960421
1.688281594,0.720243556
1.741101127,0.662202624
1.768127391,0.608838928
1.851749425,0.720243556
1.851749425,0.596183966
1.969429506,0.662202624
2,0.628326815
2.062571947,0.589955469
2.094588246,0.514665959
2.127101518,0.615266789
2.193649959,0.57165769
2.333058079,0.596183966
2.333058079,0.548140394
2.443398014,0.514665959
2.481325691,0.478187281
2.639015822,0.478187281
2.72158,0.435059319
2.80672728,0.463356051
2.894538475,0.417161513
3.078488592,0.4
3.174802104,0.375572364
3.428975931,0.360121778
3.482202253,0.324219238
3.760986456,0.310881256
3.819366416,0.291896021
4.06209005,0.301239111
4.387299919,0.279887777
4.59479342,0.262795285
4.738546005,0.246746617
4.812100144,0.231678026
5.0396842,0.239093641
5.117912761,0.217529659
5.443160001,0.204245321
5.970193857,0.187786182
6.349604208,0.172653405
6.548257756,0.153816697
6.753126374,0.157081704
6.753126374,0.142914422
7.182292681,0.152209732
7.638732831,0.138481856
7.757305157,0.131397643
8.1241801,0.11954682
8.640477911,0.11954682
8.774599838,0.107628534
9.18958684,0.111073538
9.773592058,0.1
9.925302763,0.091941485
10.39471125,0.094884374
10.39471125,0.086326703
11.05530304,0.091941485
11.5781539,0.085424824
11.75787594,0.079370053
12.50509788,0.074522996
13.09651551,0.068517549
13.92880901,0.063661138
14.14501912,0.05977341
15.04394583,0.057919506
15.75543605,0.053814267
16.2483602,0.05106133
17.54919968,0.045970743
18.37917368,0.045490474
18.95418402,0.124675831
18.95418402,0.043619051
19.24840058,0.037261498
19.54718412,0.031168958
20.1587368,0.035355339
20.47165104,0.032506224
21.77264,0.033900864
22.80235791,0.031168958
22.80235791,0.027768384
23.88077543,0.032166622
23.88077543,0.024738818
25.01019576,0.026907133
26.19303102,0.023971531
27.43180745,0.025263939
27.85761803,0.019635213
29.17511963,0.023971531
30.08789165,0.018827444
