well,date,time,elapsed,head(ft),buildup,buildup(m)
PMW-3,8/28/2024,13:45:00,0:00:00,36.23004272,0,0
PMW-3,8/28/2024,14:00:00,0:15:00,29.78647296,6.44356976,1.963904224
PMW-3,8/28/2024,14:15:00,0:30:00,29.22572272,7.00432,2.134812557
PMW-3,8/28/2024,14:45:00,1:00:00,28.98859454,7.24144818,2.207085699
PMW-3,8/28/2024,15:15:00,1:30:00,28.68866015,7.54138257,2.29850124
