well,date,time,elapsed,head(ft),buildup,buildup(m)
PMW-6,8/29/2024,9:15:00,0:00:00,9.0715226,0,0
PMW-6,8/29/2024,9:30:00,0:15:00,17.26706092,8.19553832,2.497878183
PMW-6,8/29/2024,9:45:00,0:30:00,17.76902944,8.69750684,2.650870722
PMW-6,8/29/2024,10:15:00,1:00:00,14.04855688,4.97703428,1.516926023
PMW-6,8/29/2024,10:45:00,1:30:00,14.08464612,5.01312352,1.527925486
