well,date,time,elapsed,head(ft),buildup,buildup(m)
PMW-4,8/26/2024,9:45:00,0:00:00,30.71956572,0,0
PMW-4,8/26/2024,10:00:12,0:15:12,25.33280921,5.38675651,1.641803264
PMW-4,8/26/2024,10:15:12,0:30:12,24.92262766,5.79693806,1.7668205
PMW-4,8/26/2024,10:30:12,0:45:12,24.7667112,5.95285452,1.814341518
